x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,1924.4130159271,3
0.003,0.0,0.0,0.0,1960.73471288183,2
0.006,0.0,0.0,0.0,1764.62847097957,2
0.009,0.0,0.0,0.0,1630.81077417918,2
0.012,0.0,0.0,0.0,1556.03863226525,2
0.015,0.0,0.0,0.0,1509.77159923311,2
0.018,0.0,0.0,0.0,1480.08735349431,2
0.021,0.0,0.0,0.0,1459.91746194759,2
0.024,0.0,0.0,0.0,1445.6418734242,2
0.027,0.0,0.0,0.0,1435.17883615807,2
0.03,0.0,0.0,0.0,1427.29330370715,2
0.033,0.0,0.0,0.0,1421.20926901121,2
0.036,0.0,0.0,0.0,1416.4181065331,2
0.039,0.0,0.0,0.0,1412.5730598066,2
0.042,0.0,0.0,0.0,1409.42980987301,2
0.045,0.0,0.0,0.0,1406.81127031563,2
0.048,0.0,0.0,0.0,1404.58595587922,2
0.051,0.0,0.0,0.0,1402.65419819128,2
0.054,0.0,0.0,0.0,1400.93907625409,2
0.057,0.0,0.0,0.0,1399.38027078086,2
0.06,0.0,0.0,0.0,1397.92978591345,2
0.063,0.0,0.0,0.0,1396.54889483869,2
0.066,0.0,0.0,0.0,1395.20590615918,2
0.069,0.0,0.0,0.0,1393.8744917578,2
0.072,0.0,0.0,0.0,1392.53240539261,2
0.075,0.0,0.0,0.0,1391.16047703007,2
0.078,0.0,0.0,0.0,1389.74180386317,2
0.081,0.0,0.0,0.0,1388.26108259601,2
0.084,0.0,0.0,0.0,1386.70404341616,2
0.087,0.0,0.0,0.0,1385.0569568828,2
0.09,0.0,0.0,0.0,1383.30619246491,2
0.093,0.0,0.0,0.0,1381.43781277692,2
0.096,0.0,0.0,0.0,1379.43719140875,2
0.099,0.0,0.0,0.0,1377.28864511867,2
0.102,0.0,0.0,0.0,1374.97507339012,2
0.105,0.0,0.0,0.0,1372.47760018782,2
0.108,0.0,0.0,0.0,1369.77521436413,2
0.111,0.0,0.0,0.0,1366.84440670542,2
0.114,0.0,0.0,0.0,1363.65880318508,2
0.117,0.0,0.0,0.0,1360.18879570508,2
0.12,0.0,0.0,0.0,1356.40117355008,2
0.123,0.0,0.0,0.0,1352.25876102342,2
0.126,0.0,0.0,0.0,1347.72006934868,2
0.129,0.0,0.0,0.0,1342.73897394783,2
0.132,0.0,0.0,0.0,1337.26443166613,2
0.135,0.0,0.0,0.0,1331.24025637683,2
0.138,0.0,0.0,0.0,1324.60497557981,2
0.141,0.0,0.0,0.0,1317.2917949349,2
0.144,0.0,0.0,0.0,1309.22870186212,2
0.147,0.0,0.0,0.0,1300.33874298221,2
0.15,0.0,0.0,0.0,1290.54051268986,2
0.153,0.0,0.0,0.0,1279.74889081879,2
0.156,0.0,0.0,0.0,1267.87606529156,2
0.159,0.0,0.0,0.0,1254.83286987739,2
0.162,0.0,0.0,0.0,1240.53045673967,2
0.165,0.0,0.0,0.0,1224.88230754015,2
0.168,0.0,0.0,0.0,1207.80656506081,2
0.171,0.0,0.0,0.0,1189.22863984147,2
0.174,0.0,0.0,0.0,1169.08401438029,2
0.177,0.0,0.0,0.0,1147.32113334187,2
0.18,0.0,0.0,0.0,1123.9042355713,2
0.183,0.0,0.0,0.0,1098.81595726695,2
0.186,0.0,0.0,0.0,1072.05952084891,2
0.189,0.0,0.0,0.0,1043.66032617094,2
0.192,0.0,0.0,0.0,1013.6667838018,2
0.195,0.0,0.0,0.0,982.15027567498,2
0.198,0.0,0.0,0.0,949.204194402799,2
0.201,0.0,0.0,0.0,914.942092762436,2
0.204,0.0,0.0,0.0,879.49505927575,2
0.207,0.0,0.0,0.0,843.008511985036,2
0.21,0.0,0.0,0.0,805.638657880954,2
0.213,0.0,0.0,0.0,767.54888992247,2
0.216,0.0,0.0,0.0,728.906382151969,2
0.219,0.0,0.0,0.0,689.879097492481,2
0.222,0.0,0.0,0.0,650.63335043831,2
0.225,0.0,0.0,0.0,611.331981240323,2
0.228,0.0,0.0,0.0,572.133115289695,2
0.231,0.0,0.0,0.0,533.18941692611,2
0.234,0.0,0.0,0.0,494.647713549915,2
0.237,0.0,0.0,0.0,456.648871440703,2
0.24,0.0,0.0,0.0,419.327850995066,2
0.243,0.0,0.0,0.0,382.813952725012,2
0.246,0.0,0.0,0.0,347.231379146764,2
0.249,0.0,0.0,0.0,312.700373623759,2
0.252,0.0,0.0,0.0,279.339350231278,2
0.255,0.0,0.0,0.0,247.268601259495,2
0.258,0.0,0.0,0.0,216.616376646244,2
0.261,0.0,0.0,0.0,187.528408512786,2
0.264,0.0,0.0,0.0,160.182371656062,2
0.267,0.0,0.0,0.0,134.809448569918,2
0.27,0.0,0.0,0.0,111.726310652736,2
0.273,0.0,0.0,0.0,91.3828516507261,2
0.276,0.0,0.0,0.0,74.4344538524358,2
0.279,0.0,0.0,0.0,61.8546864359476,2
0.282,0.0,0.0,0.0,55.1129301545766,2
0.285,0.0,0.0,0.0,56.481076490596,2
0.288,0.0,0.0,0.0,69.4773537057675,2
0.291,0.0,0.0,0.0,100.010089237413,2
0.294,0.0,0.0,0.0,156.080685583859,2
0.297,0.0,0.0,0.0,257.465189499094,2
0.3,0.0,0.0,0.0,391.688576891337,4
0.0,0.002,3.0,1.0,2198.23293688347,3
0.003,0.002,1.45205730200453,0.208544036030239,2039.77339566229,1
0.006,0.002,1.08557204935236,0.175129354177915,1789.38579611252,1
0.009,0.002,0.851469692360366,0.109096151250841,1654.79424203223,1
0.012,0.002,0.693905291834752,0.0754802622602129,1572.56954474446,1
0.015,0.002,0.582105285083719,0.0533361213105347,1522.45923493101,1
0.018,0.002,0.500037031156504,0.0392293740487317,1489.7473406817,1
0.021,0.002,0.437989404970686,0.0297143260129003,1467.45346755194,1
0.024,0.002,0.389916037373074,0.0230785113710839,1451.61048942351,1
0.027,0.002,0.351923513755673,0.018278833219822,1439.97613804833,1
0.03,0.002,0.321424034616606,0.0146988882937024,1431.19395085162,1
0.033,0.002,0.296644027664372,0.0119551671667281,1424.40951535303,1
0.036,0.002,0.276332776009042,0.0098024583162396,1419.06062012217,1
0.039,0.002,0.259585178448489,0.0080786800651114,1414.76371535292,1
0.042,0.002,0.245730948060307,0.0066735800339771,1411.2486295291,1
0.045,0.002,0.234263489109185,0.0055101111381702,1408.31976476437,1
0.048,0.002,0.224793066932456,0.0045330948726594,1405.8321156882,1
0.051,0.002,0.217015237279802,0.0037021121286281,1403.67595217388,1
0.054,0.002,0.210689095547381,0.0029869307188495,1401.76672845787,1
0.057,0.002,0.205621992310824,0.0023644922718245,1400.03824611616,1
0.06,0.002,0.201658598659651,0.00181688247866,1398.43789963627,1
0.063,0.002,0.198672955941053,0.0013299358215053,1396.92328876472,1
0.066,0.002,0.196562610633567,0.0008922585997684,1395.45974799333,1
0.069,0.002,0.195244230498702,0.0004945332661726,1394.01850362015,1
0.072,0.002,0.194650289127915,0.0001290154821594,1392.57526755485,1
0.075,0.002,0.194726531732981,-0.0002108344864634,1391.10913939055,1
0.078,0.002,0.195430019210079,-0.0005306251647475,1389.60172849819,1
0.081,0.002,0.196727604734433,-0.000835238684989,1388.0364343826,1
0.084,0.002,0.19859473656673,-0.001128985385413,1386.39784129562,1
0.087,0.002,0.20101450821678,-0.0014157209846141,1384.67119521919,1
0.09,0.002,0.203976896402602,-0.0016989353105811,1382.84193974616,1
0.093,0.002,0.207478140858126,-0.0019818189034111,1380.89529334203,1
0.096,0.002,0.211520229644726,-0.0022673119228031,1378.81585477845,1
0.099,0.002,0.216110460336962,-0.0025581384261241,1376.58722673612,1
0.102,0.002,0.22126105205331,-0.0028568280768537,1374.19165005413,1
0.105,0.002,0.226988786326671,-0.0031657265887067,1371.60964312237,1
0.108,0.002,0.233314656640274,-0.003486995637133,1368.81964266958,1
0.111,0.002,0.240263507375637,-0.0038226025323286,1365.79764384259,1
0.114,0.002,0.247863643151929,-0.0041742996202525,1362.51683912595,1
0.117,0.002,0.25614638926965,-0.004543593148777,1358.94725741567,1
0.12,0.002,0.265145583386376,-0.0049317012054362,1355.05540652622,1
0.123,0.002,0.274896977840026,-0.0053395003123247,1350.80392464881,1
0.126,0.002,0.285437531417269,-0.0057674603734108,1346.15124885304,1
0.129,0.002,0.296804569109054,-0.0062155679395636,1341.05131167,1
0.132,0.002,0.309034788830861,-0.0066832382240971,1335.45328012343,1
0.135,0.002,0.322163095612771,-0.0071692170082775,1329.301355251,1
0.138,0.002,0.33622124686007,-0.0076714745635177,1322.53465408594,1
0.141,0.002,0.351236297492863,-0.0081870950182758,1315.08720007381,1
