x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,6889.67421149686,3
0.003,0.0,0.0,0.0,6550.85478733667,2
0.006,0.0,0.0,0.0,5584.52366559055,2
0.009,0.0,0.0,0.0,4983.20350495732,2
0.012,0.0,0.0,0.0,4644.03232822374,2
0.015,0.0,0.0,0.0,4434.65494336657,2
0.018,0.0,0.0,0.0,4298.89018365603,2
0.021,0.0,0.0,0.0,4205.52192845714,2
0.024,0.0,0.0,0.0,4138.37994348611,2
0.027,0.0,0.0,0.0,4088.25179833703,2
0.03,0.0,0.0,0.0,4049.67356352039,2
0.033,0.0,0.0,0.0,4019.22189923909,2
0.036,0.0,0.0,0.0,3994.65787337174,2
0.039,0.0,0.0,0.0,3974.45903267935,2
0.042,0.0,0.0,0.0,3957.55543334581,2
0.045,0.0,0.0,0.0,3943.17348264674,2
0.048,0.0,0.0,0.0,3930.74005734142,2
0.051,0.0,0.0,0.0,3919.82150415798,2
0.054,0.0,0.0,0.0,3910.08359978644,2
0.057,0.0,0.0,0.0,3901.26451278955,2
0.06,0.0,0.0,0.0,3893.15607002952,2
0.063,0.0,0.0,0.0,3885.59046569823,2
0.066,0.0,0.0,0.0,3878.43061962326,2
0.069,0.0,0.0,0.0,3871.5630317166,2
0.072,0.0,0.0,0.0,3864.89237343157,2
0.075,0.0,0.0,0.0,3858.33730553809,2
0.078,0.0,0.0,0.0,3851.82717170634,2
0.081,0.0,0.0,0.0,3845.29932278235,2
0.084,0.0,0.0,0.0,3838.69689729363,2
0.087,0.0,0.0,0.0,3831.96693193341,2
0.09,0.0,0.0,0.0,3825.058709238,2
0.093,0.0,0.0,0.0,3817.92227332286,2
0.096,0.0,0.0,0.0,3810.50706160111,2
0.099,0.0,0.0,0.0,3802.76061302768,2
0.102,0.0,0.0,0.0,3794.62732306726,2
0.105,0.0,0.0,0.0,3786.04722331603,2
0.108,0.0,0.0,0.0,3776.95477027368,2
0.111,0.0,0.0,0.0,3767.27763373774,2
0.114,0.0,0.0,0.0,3756.9354811312,2
0.117,0.0,0.0,0.0,3745.83876014767,2
0.12,0.0,0.0,0.0,3733.88748871742,2
0.123,0.0,0.0,0.0,3720.97006872155,2
0.126,0.0,0.0,0.0,3706.96214831335,2
0.129,0.0,0.0,0.0,3691.7255672794,2
0.132,0.0,0.0,0.0,3675.10743062232,2
0.135,0.0,0.0,0.0,3656.93936737249,2
0.138,0.0,0.0,0.0,3637.03704424917,2
0.141,0.0,0.0,0.0,3615.20001665679,2
0.144,0.0,0.0,0.0,3591.21201177226,2
0.147,0.0,0.0,0.0,3564.84174892993,2
0.15,0.0,0.0,0.0,3535.84440950129,2
0.153,0.0,0.0,0.0,3503.96386992852,2
0.156,0.0,0.0,0.0,3468.93580507345,2
0.159,0.0,0.0,0.0,3430.4917519427,2
0.162,0.0,0.0,0.0,3388.36419357456,2
0.165,0.0,0.0,0.0,3342.29267735205,2
0.168,0.0,0.0,0.0,3292.03092024013,2
0.171,0.0,0.0,0.0,3237.35477618742,2
0.174,0.0,0.0,0.0,3178.07085137964,2
0.177,0.0,0.0,0.0,3114.02545736835,2
0.18,0.0,0.0,0.0,3045.11349969352,2
0.183,0.0,0.0,0.0,2971.28682262854,2
0.186,0.0,0.0,0.0,2892.56148287284,2
0.189,0.0,0.0,0.0,2809.02341976341,2
0.192,0.0,0.0,0.0,2720.83203710876,2
0.195,0.0,0.0,0.0,2628.22131621784,2
0.198,0.0,0.0,0.0,2531.49823666523,2
0.201,0.0,0.0,0.0,2431.03847661577,2
0.204,0.0,0.0,0.0,2327.27957509527,2
0.207,0.0,0.0,0.0,2220.71193587636,2
0.21,0.0,0.0,0.0,2111.86820789365,2
0.213,0.0,0.0,0.0,2001.31166761856,2
0.216,0.0,0.0,0.0,1889.62424352442,2
0.219,0.0,0.0,0.0,1777.39476532825,2
0.222,0.0,0.0,0.0,1665.20790921985,2
0.225,0.0,0.0,0.0,1553.63417342713,2
0.228,0.0,0.0,0.0,1443.22108890324,2
0.231,0.0,0.0,0.0,1334.48577708656,2
0.234,0.0,0.0,0.0,1227.90893071134,2
0.237,0.0,0.0,0.0,1123.9303222333,2
0.24,0.0,0.0,0.0,1022.94603346964,2
0.243,0.0,0.0,0.0,925.307737846323,2
0.246,0.0,0.0,0.0,831.324540774669,2
0.249,0.0,0.0,0.0,741.268089077546,2
0.252,0.0,0.0,0.0,655.381907500551,2
0.255,0.0,0.0,0.0,573.896243152014,2
0.258,0.0,0.0,0.0,497.050163900181,2
0.261,0.0,0.0,0.0,425.123378095243,2
0.264,0.0,0.0,0.0,358.481407019893,2
0.267,0.0,0.0,0.0,297.639665221679,2
0.27,0.0,0.0,0.0,243.355214684844,2
0.273,0.0,0.0,0.0,196.760532240475,2
0.276,0.0,0.0,0.0,159.562919296453,2
0.279,0.0,0.0,0.0,134.352130024382,2
0.282,0.0,0.0,0.0,125.080767439823,2
0.285,0.0,0.0,0.0,137.887103580317,2
0.288,0.0,0.0,0.0,182.26611936628,2
0.291,0.0,0.0,0.0,274.100037795074,2
0.294,0.0,0.0,0.0,434.584760594495,2
0.297,0.0,0.0,0.0,716.348930309,2
0.3,0.0,0.0,0.0,1085.14668978141,4
0.0,0.002,10.0,2.0,7492.74474669252,3
0.003,0.002,5.18901908624104,0.713539601448392,6738.49412173827,1
0.006,0.002,3.96023164798183,0.60983340382301,5655.3106252619,1
0.009,0.002,3.13314163611477,0.399271274467601,5061.30972607488,1
0.012,0.002,2.56378557909661,0.277931794170655,4701.23035629866,1
0.015,0.002,2.15555236078987,0.197491525243061,4479.50516099053,1
0.018,0.002,1.85428805285141,0.145538673645008,4333.54067477665,1
0.021,0.002,1.62567813305476,0.110457703079302,4232.79272168031,1
0.024,0.002,1.44795349016104,0.0860013263563941,4160.13676730935,1
0.027,0.002,1.3069461754628,0.0683561309438061,4105.85846201342,1
0.03,0.002,1.19319178335181,0.055238522776819,4064.09391233996,1
0.033,0.002,1.10018838026104,0.0452237925815682,4031.15142596851,1
0.036,0.002,1.02334800570049,0.0373988895282356,4004.60532370044,1
0.039,0.002,0.959351976849093,0.0311601372401255,3982.8032789421,1
0.042,0.002,0.905745354592347,0.0260971258275321,3964.58339355293,1
0.045,0.002,0.860675535330155,0.0219234500845305,3949.1059087851,1
0.048,0.002,0.822719655452644,0.0184344247296162,3935.7492445338,1
0.051,0.002,0.790768014193006,0.0154805340872452,3924.04364708049,1
0.054,0.002,0.763943653439648,0.012950339960523,3913.62754570074,1
0.057,0.002,0.741545797655348,0.0107592128877466,3904.2180561505,1
0.06,0.002,0.723009370543868,0.0088417385892897,3895.59054370821,1
0.063,0.002,0.707875556355932,0.0071464969722673,3887.56413416868,1
0.066,0.002,0.695770086156827,0.0056324057472447,3879.99121719194,1
0.069,0.002,0.686387017106945,0.0042661164237082,3872.74968219565,1
0.072,0.002,0.679476477133572,0.0030201312995839,3865.73705654108,1
0.075,0.002,0.674835311731112,0.0018714230066844,3858.86598727001,1
0.078,0.002,0.67229988091663,0.0008004101466082,3852.06068298713,1
0.081,0.002,0.671740466232915,-0.0002098107065617,3845.25404797617,1
0.084,0.002,0.673056893843414,-0.001174045449946,3838.38531812231,1
0.087,0.002,0.676175081748674,-0.0021054433547642,3831.39806110614,1
0.09,0.002,0.681044290963479,-0.0030158322041962,3824.23844005872,1
0.093,0.002,0.687634911349399,-0.0039159715310343,3816.8536658188,1
0.096,0.002,0.695936648862354,-0.0048157408019655,3809.19058163998,1
0.099,0.002,0.705957006425431,-0.0057242743389881,3801.19433801377,1
0.102,0.002,0.717719968341838,-0.0066500510624127,3792.80712581469,1
0.105,0.002,0.731264810124589,-0.007600944380017,3783.96694436566,1
0.108,0.002,0.746644963266399,-0.0085842354673222,3774.60638808478,1
0.111,0.002,0.763926868857673,-0.0096065916134526,3764.65144172035,1
0.114,0.002,0.783188755898651,-0.010674010141895,3754.02028028821,1
0.117,0.002,0.804519280326388,-0.0117917276030413,3742.62207607476,1
0.12,0.002,0.828015959818093,-0.0129640934635531,3730.3558217764,1
0.123,0.002,0.853783337982324,-0.0141944074083631,3717.1091862625,1
0.126,0.002,0.881930810321423,-0.0154847196767444,3702.75742776774,1
0.129,0.002,0.912570044175305,-0.0168355946516502,3687.16239865532,1
0.132,0.002,0.94581192673075,-0.01824583930937,3670.17168625997,1
0.135,0.002,0.981762980282593,-0.0197122002225319,3651.61794559714,1
0.138,0.002,1.02052119363724,-0.0212290356984831,3631.31849160503,1
0.141,0.002,1.06217123439461,-0.0227879734054121,3609.07523052534,1
0.144,0.002,1.10677903046042,-0.0243775685109748,3584.67502118407,1
0.147,0.002,1.15438574210087,-0.0259829828530653,3557.89056611549,1
0.15,0.002,1.20500118944504,-0.0275857117482639,3528.4819381074,1
0.153,0.002,1.25859685524393,-0.0291633912805217,3496.19884788373,1
0.156,0.002,1.31509864854456,-0.0306897246002519,3460.78375102327,1
0.159,0.002,1.37437968982026,-0.0321345699090054,3421.97587443137,1
0.162,0.002,1.4362534580265,-0.0334642341322911,3379.5162124487,1
