x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,750.851603172019,3
0.003,0.0,0.0,0.0,1275.51399587996,2
0.006,0.0,0.0,0.0,1266.09199003813,2
0.009,0.0,0.0,0.0,1199.26731712818,2
0.012,0.0,0.0,0.0,1165.42060236016,2
0.015,0.0,0.0,0.0,1143.97453254295,2
0.018,0.0,0.0,0.0,1131.5845539574,2
0.021,0.0,0.0,0.0,1124.14320159061,2
0.024,0.0,0.0,0.0,1119.75592918367,2
0.027,0.0,0.0,0.0,1117.26197090672,2
0.03,0.0,0.0,0.0,1115.98389333694,2
0.033,0.0,0.0,0.0,1115.49511757151,2
0.036,0.0,0.0,0.0,1115.51735454461,2
0.039,0.0,0.0,0.0,1115.8610721634,2
0.042,0.0,0.0,0.0,1116.39269156036,2
0.045,0.0,0.0,0.0,1117.01520118686,2
0.048,0.0,0.0,0.0,1117.65637731343,2
0.051,0.0,0.0,0.0,1118.26133664883,2
0.054,0.0,0.0,0.0,1118.7876686908,2
0.057,0.0,0.0,0.0,1119.20214806748,2
0.06,0.0,0.0,0.0,1119.47844406594,2
0.063,0.0,0.0,0.0,1119.59547590325,2
0.066,0.0,0.0,0.0,1119.53619603787,2
0.069,0.0,0.0,0.0,1119.28666308375,2
0.072,0.0,0.0,0.0,1118.8353141978,2
0.075,0.0,0.0,0.0,1118.17237697881,2
0.078,0.0,0.0,0.0,1117.28938019863,2
0.081,0.0,0.0,0.0,1116.17873527967,2
0.084,0.0,0.0,0.0,1114.83336883221,2
0.087,0.0,0.0,0.0,1113.24639228359,2
0.09,0.0,0.0,0.0,1111.41079861414,2
0.093,0.0,0.0,0.0,1109.31917905824,2
0.096,0.0,0.0,0.0,1106.96345472556,2
0.099,0.0,0.0,0.0,1104.33461970342,2
0.102,0.0,0.0,0.0,1101.42249349472,2
0.105,0.0,0.0,0.0,1098.21548174834,2
0.108,0.0,0.0,0.0,1094.70034523721,2
0.111,0.0,0.0,0.0,1090.86197799648,2
0.114,0.0,0.0,0.0,1086.68319649531,2
0.117,0.0,0.0,0.0,1082.14454271109,2
0.12,0.0,0.0,0.0,1077.22410502582,2
0.123,0.0,0.0,0.0,1071.89736197661,2
0.126,0.0,0.0,0.0,1066.13705506425,2
0.129,0.0,0.0,0.0,1059.91309803674,2
0.132,0.0,0.0,0.0,1053.19253128705,2
0.135,0.0,0.0,0.0,1045.939531185,2
0.138,0.0,0.0,0.0,1038.11548523288,2
0.141,0.0,0.0,0.0,1029.67914480013,2
0.144,0.0,0.0,0.0,1020.58686774027,2
0.147,0.0,0.0,0.0,1010.79296328562,2
0.15,0.0,0.0,0.0,1000.25015109835,2
0.153,0.0,0.0,0.0,988.910145060782,2
0.156,0.0,0.0,0.0,976.7243701474,2
0.159,0.0,0.0,0.0,963.644817379665,2
0.162,0.0,0.0,0.0,949.625037305254,2
0.165,0.0,0.0,0.0,934.621266606128,2
0.168,0.0,0.0,0.0,918.593675356094,2
0.171,0.0,0.0,0.0,901.507714266431,2
0.174,0.0,0.0,0.0,883.335532269905,2
0.177,0.0,0.0,0.0,864.057425452564,2
0.18,0.0,0.0,0.0,843.663269266282,2
0.183,0.0,0.0,0.0,822.153877907716,2
0.186,0.0,0.0,0.0,799.542228600851,2
0.189,0.0,0.0,0.0,775.854485177347,2
0.192,0.0,0.0,0.0,751.130755663226,2
0.195,0.0,0.0,0.0,725.425523239352,2
0.198,0.0,0.0,0.0,698.807699357627,2
0.201,0.0,0.0,0.0,671.360262000346,2
0.204,0.0,0.0,0.0,643.179460660757,2
0.207,0.0,0.0,0.0,614.373591734988,2
0.21,0.0,0.0,0.0,585.06137237374,2
0.213,0.0,0.0,0.0,555.369965868302,2
0.216,0.0,0.0,0.0,525.432735624169,2
0.219,0.0,0.0,0.0,495.386826056142,2
0.222,0.0,0.0,0.0,465.370685949493,2
0.225,0.0,0.0,0.0,435.521662079271,2
0.228,0.0,0.0,0.0,405.973797910639,2
0.231,0.0,0.0,0.0,376.855974515171,2
0.234,0.0,0.0,0.0,348.290529739943,2
0.237,0.0,0.0,0.0,320.392489302695,2
0.24,0.0,0.0,0.0,293.269542859877,2
0.243,0.0,0.0,0.0,267.022903139798,2
0.246,0.0,0.0,0.0,241.749202025987,2
0.249,0.0,0.0,0.0,217.543610700289,2
0.252,0.0,0.0,0.0,194.504430834274,2
0.255,0.0,0.0,0.0,172.739503853135,2
0.258,0.0,0.0,0.0,152.374946417981,2
0.261,0.0,0.0,0.0,133.566976677584,2
0.264,0.0,0.0,0.0,116.518005171875,2
0.267,0.0,0.0,0.0,101.498829752267,2
0.27,0.0,0.0,0.0,88.879871260902,2
0.273,0.0,0.0,0.0,79.1762979809677,2
0.276,0.0,0.0,0.0,73.1150436718361,2
0.279,0.0,0.0,0.0,71.7384918647948,2
0.282,0.0,0.0,0.0,76.5664841342839,2
0.285,0.0,0.0,0.0,89.8808131465956,2
0.288,0.0,0.0,0.0,115.116727669661,2
0.291,0.0,0.0,0.0,158.028421030731,2
0.294,0.0,0.0,0.0,226.030754300197,2
0.297,0.0,0.0,0.0,340.571795807743,2
0.3,0.0,0.0,0.0,493.902000565619,4
0.0,0.002,5.0,3.0,1511.02159517655,3
0.003,0.002,2.07332523434529,0.328603629517566,1486.35684642848,1
0.006,0.002,1.47102882170655,0.264849047139125,1318.65876664376,1
0.009,0.002,1.12868064938548,0.1456694046477,1241.0903622644,1
0.012,0.002,0.910979666987903,0.0990741367026884,1190.8289193946,1
0.015,0.002,0.760719035148278,0.0689273102592121,1162.54963616397,1
0.018,0.002,0.651930465791123,0.0504689286374058,1145.24334722691,1
0.021,0.002,0.570365874077453,0.0381011353559554,1134.58860600432,1
0.024,0.002,0.507556406587516,0.0295069493093564,1127.90655428323,1
0.027,0.002,0.458199468484726,0.0232820523025074,1123.73557281294,1
0.03,0.002,0.418821727739102,0.0186257453578591,1121.19034140392,1
0.033,0.002,0.387061970056209,0.0150437535051176,1119.72010237966,1
0.036,0.002,0.361261400979961,0.0122223685983085,1118.96505205523,1
0.039,0.002,0.340220901631258,0.0099547590842469,1118.68140530918,1
0.042,0.002,0.323051582724878,0.0081004226343622,1118.69825130225,1
0.045,0.002,0.30907983988299,0.0065612079056196,1118.892269629,1
0.048,0.002,0.297785252113375,0.0052668249743433,1119.1722556473,1
0.051,0.002,0.288758903545823,0.0041657835859222,1119.46934100173,1
0.054,0.002,0.281674754739388,0.0032195751194413,1119.73060738881,1
0.057,0.002,0.276269563810691,0.0023988415091097,1119.91478921493,1
0.06,0.002,0.272328536874968,0.0016807955851154,1119.98929738359,1
0.063,0.002,0.269674897031289,0.0010474484879151,1119.92810007265,1
0.066,0.002,0.268162183297511,0.0004843692991734,1119.71017206567,1
0.069,0.002,0.267668483286703,-2.01971850388263e-05,1119.31832895163,1
0.072,0.002,0.268092056163211,-0.000475967125983,1118.73832652749,1
0.075,0.002,0.269347968422033,-0.0008910830062417,1117.95814581549,1
0.078,0.002,0.271365476029048,-0.0012724575213501,1116.9674097549,1
0.081,0.002,0.27408596188815,-0.0016260299890701,1115.75689438716,1
0.084,0.002,0.277461289619497,-0.0019569587945321,1114.31810852199,1
0.087,0.002,0.281452470980653,-0.0022697663518228,1112.64292346442,1
0.09,0.002,0.286028569953949,-0.0025684482581184,1110.72323964898,1
0.093,0.002,0.291165784861818,-0.0028565549884507,1108.55068076455,1
0.096,0.002,0.296846663067031,-0.0031372521431648,1106.1163086784,1
0.099,0.002,0.303059412369106,-0.0034133636014298,1103.41035452145,1
0.102,0.002,0.309797280159254,-0.0036874007459126,1100.42196291125,1
0.105,0.002,0.317057976473915,-0.0039615800686567,1097.13894762224,1
0.108,0.002,0.324843120815195,-0.0042378308545816,1093.54755817706,1
0.111,0.002,0.333157695371306,-0.0045177942056412,1089.63225790631,1
0.114,0.002,0.342009489365319,-0.0048028143748795,1085.37551506429,1
0.117,0.002,0.351408520918882,-0.0050939231988654,1080.75760963232,1
0.12,0.002,0.361366424232538,-0.0053918183325662,1075.75645951434,1
0.123,0.002,0.371895791224627,-0.0056968359924747,1070.34747094278,1
0.126,0.002,0.383009458190784,-0.0060089189960147,1064.50341906376,1
0.129,0.002,0.394719729691383,-0.0063275810445467,1058.19436584415,1
0.132,0.002,0.407037533884884,-0.006651868430956,1051.38762360763,1
0.135,0.002,0.419971506034567,-0.0069803206570797,1044.04777361356,1
0.138,0.002,0.433527000048251,-0.0073109318143248,1036.13675007328,1
0.141,0.002,0.44770503177163,-0.0076411150011405,1027.61400076586,1
0.144,0.002,0.462501162423961,-0.0079676725048827,1018.43673585809,1
0.147,0.002,0.477904336075217,-0.0082867749355153,1008.56027652397,1
0.15,0.002,0.493895691390725,-0.0085939529262461,997.938514350959,1
0.153,0.002,0.510447374905374,-0.0088841053617151,986.524491158017,1
0.156,0.002,0.527521390624443,-0.0091515282961457,974.271106582368,1
0.159,0.002,0.545068528448806,-0.0093899687105912,961.131957477995,1
0.162,0.002,0.563027421318378,-0.0095927069528967,947.062308709661,1
0.165,0.002,0.581323787447295,-0.0097526710301404,932.020189278393,1
0.168,0.002,0.599869918844693,-0.0098625848158389,915.967600921932,1
0.171,0.002,0.618564479633801,-0.0099151506511096,898.871818551806,1
0.174,0.002,0.637292676614216,-0.0099032647561128,880.706753407318,1
