x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,-241.441355081012,3
0.003,0.0,0.0,0.0,246.705369138516,2
0.006,0.0,0.0,0.0,431.260439934151,2
0.009,0.0,0.0,0.0,497.232328121794,2
0.012,0.0,0.0,0.0,537.408887740642,2
0.015,0.0,0.0,0.0,561.682333844668,2
0.018,0.0,0.0,0.0,578.56037430035,2
0.021,0.0,0.0,0.0,590.967395658418,2
0.024,0.0,0.0,0.0,600.604070223918,2
0.027,0.0,0.0,0.0,608.37401890929,2
0.03,0.0,0.0,0.0,614.822181563061,2
0.033,0.0,0.0,0.0,620.288551506692,2
0.036,0.0,0.0,0.0,624.996365066516,2
0.039,0.0,0.0,0.0,629.0974836474,2
0.042,0.0,0.0,0.0,632.698601377803,2
0.045,0.0,0.0,0.0,635.876753746968,2
0.048,0.0,0.0,0.0,638.688930167786,2
0.051,0.0,0.0,0.0,641.178219092689,2
0.054,0.0,0.0,0.0,643.377850531585,2
0.057,0.0,0.0,0.0,645.313917016043,2
0.06,0.0,0.0,0.0,647.007239553163,2
0.063,0.0,0.0,0.0,648.474665391891,2
0.066,0.0,0.0,0.0,649.729979045267,2
0.069,0.0,0.0,0.0,650.784544185941,2
0.072,0.0,0.0,0.0,651.64775435997,2
0.075,0.0,0.0,0.0,652.327345200954,2
0.078,0.0,0.0,0.0,652.829604394446,2
0.081,0.0,0.0,0.0,653.159504753271,2
0.084,0.0,0.0,0.0,653.320778434796,2
0.087,0.0,0.0,0.0,653.315945339365,2
0.09,0.0,0.0,0.0,653.146305308517,2
0.093,0.0,0.0,0.0,652.811901403827,2
0.096,0.0,0.0,0.0,652.311459977618,2
0.099,0.0,0.0,0.0,651.642312240878,2
0.102,0.0,0.0,0.0,650.800301458301,2
0.105,0.0,0.0,0.0,649.779679668291,2
0.108,0.0,0.0,0.0,648.572997879732,2
0.111,0.0,0.0,0.0,647.170993998372,2
0.114,0.0,0.0,0.0,645.562483254843,2
0.117,0.0,0.0,0.0,643.734256617716,2
0.12,0.0,0.0,0.0,641.670993549366,2
0.123,0.0,0.0,0.0,639.355196461692,2
0.126,0.0,0.0,0.0,636.767155299326,2
0.129,0.0,0.0,0.0,633.884951745249,2
0.132,0.0,0.0,0.0,630.68451350613,2
0.135,0.0,0.0,0.0,627.139729859244,2
0.138,0.0,0.0,0.0,623.22263996277,2
0.141,0.0,0.0,0.0,618.903705147811,2
0.144,0.0,0.0,0.0,614.15217530042,2
0.147,0.0,0.0,0.0,608.936557272851,2
0.15,0.0,0.0,0.0,603.22518982015,2
0.153,0.0,0.0,0.0,596.986924679659,2
0.156,0.0,0.0,0.0,590.191907037844,2
0.159,0.0,0.0,0.0,582.812440858832,2
0.162,0.0,0.0,0.0,574.823915692971,2
0.165,0.0,0.0,0.0,566.205762209621,2
0.168,0.0,0.0,0.0,556.942394650196,2
0.171,0.0,0.0,0.0,547.024090769833,2
0.174,0.0,0.0,0.0,536.447754890698,2
0.177,0.0,0.0,0.0,525.217508705678,2
0.18,0.0,0.0,0.0,513.345058533531,2
0.183,0.0,0.0,0.0,500.849797481882,2
0.186,0.0,0.0,0.0,487.758616394304,2
0.189,0.0,0.0,0.0,474.10541767216,2
0.192,0.0,0.0,0.0,459.930349324388,2
0.195,0.0,0.0,0.0,445.278800424518,2
0.198,0.0,0.0,0.0,430.200220641129,2
0.201,0.0,0.0,0.0,414.746842791139,2
0.204,0.0,0.0,0.0,398.972396122577,2
0.207,0.0,0.0,0.0,382.930897923174,2
0.21,0.0,0.0,0.0,366.675601977367,2
0.213,0.0,0.0,0.0,350.258165537929,2
0.216,0.0,0.0,0.0,333.728074093505,2
0.219,0.0,0.0,0.0,317.132338250598,2
0.222,0.0,0.0,0.0,300.515452707236,2
0.225,0.0,0.0,0.0,283.919586604766,2
0.228,0.0,0.0,0.0,267.38496005208,2
0.231,0.0,0.0,0.0,250.950355219345,2
0.234,0.0,0.0,0.0,234.653713303098,2
0.237,0.0,0.0,0.0,218.532781456129,2
0.24,0.0,0.0,0.0,202.625796559627,2
0.243,0.0,0.0,0.0,186.97222533169,2
0.246,0.0,0.0,0.0,171.613622606032,2
0.249,0.0,0.0,0.0,156.594722108259,2
0.252,0.0,0.0,0.0,141.964938461048,2
0.255,0.0,0.0,0.0,127.780539818567,2
0.258,0.0,0.0,0.0,114.107856486728,2
0.261,0.0,0.0,0.0,101.02803934573,2
0.264,0.0,0.0,0.0,88.6441041802264,2
0.267,0.0,0.0,0.0,77.0913518118314,2
0.27,0.0,0.0,0.0,66.5528395319525,2
0.273,0.0,0.0,0.0,57.2826089705671,2
0.276,0.0,0.0,0.0,49.6411184982844,2
0.279,0.0,0.0,0.0,44.1510083696027,2
0.282,0.0,0.0,0.0,41.5856255288922,2
0.285,0.0,0.0,0.0,43.1244386943056,2
0.288,0.0,0.0,0.0,50.5771972633088,2
0.291,0.0,0.0,0.0,66.9973665838666,2
0.294,0.0,0.0,0.0,96.5029575825573,2
0.297,0.0,0.0,0.0,150.010364590532,2
0.3,0.0,0.0,0.0,222.733053013257,4
0.0,0.002,2.0,2.0,246.193091366158,3
0.003,0.002,0.622035018343223,0.119575460319602,377.691004637573,1
0.006,0.002,0.386792596469089,0.0897330848527782,459.005740478742,1
0.009,0.002,0.278667811054175,0.0365804362300182,515.011261345362,1
0.012,0.002,0.218583754662885,0.0236084694702511,546.255752020565,1
0.015,0.002,0.180160901836906,0.0155936348876317,567.546414107303,1
0.018,0.002,0.15348996789256,0.0112258492272553,582.538073493954,1
0.021,0.002,0.13404661554925,0.0083542669295196,593.854816206536,1
0.024,0.002,0.119414366418221,0.0063761957339261,602.761643370708,1
0.027,0.002,0.108186787266032,0.0049311898073365,610.02253571609,1
0.03,0.002,0.0994793200797639,0.0038353701741772,616.096351106609,1
0.033,0.002,0.0927044413125346,0.0029781015024029,621.27751371953,1
0.036,0.002,0.087453891352758,0.0022908352204436,625.761426438551,1
0.039,0.002,0.0834335399605377,0.0017286398309408,629.682516424076,1
0.042,0.002,0.0804249970679868,0.0012609899673174,633.135976597862,1
0.045,0.002,0.0782619764028863,0.000866434717695,636.190989733542,1
0.048,0.002,0.0768151646414833,0.0005294594100953,638.899004140756,1
0.051,0.002,0.0759822258287732,0.0002385423480145,641.299085146505,1
0.054,0.002,0.0756810173030045,-1.50850101581017e-05,643.421463919634,1
0.057,0.002,0.0758448778791721,-0.0002382527381763,645.289942364964,1
0.06,0.002,0.0764192889872796,-0.0004364007756554,646.923550891429,1
0.063,0.002,0.0773594666460126,-0.0006139558728672,648.337705793059,1
0.066,0.002,0.0786285972102475,-0.0007745954465977,649.545023631639,1
0.069,0.002,0.0801965260511698,-0.0009214351405858,650.555895428099,1
0.072,0.002,0.0820387695182083,-0.0010571638362592,651.378889243826,1
0.075,0.002,0.0841357602983894,-0.0011841417467847,652.021027781955,1
0.078,0.002,0.0864722626192199,-0.0013044720602764,652.487973270149,1
0.081,0.002,0.089036911453177,-0.0014200532354997,652.784142313359,1
0.084,0.002,0.0918218419483445,-0.0015326168206956,652.912766933086,1
0.087,0.002,0.0948223836055062,-0.0016437541555774,652.875913587638,1
0.09,0.002,0.0980367994534711,-0.0017549342767255,652.674468932556,1
0.093,0.002,0.10146605443347,-0.0018675146200361,652.308099007163,1
0.096,0.002,0.105113599921234,-0.0019827456006762,651.775187147174,1
0.099,0.002,0.108985163157205,-0.0021017697875398,651.072755045418,1
0.102,0.002,0.113088531581104,-0.0022256161352295,650.196370895556,1
0.105,0.002,0.117433322870304,-0.002355189567345,649.140048380259,1
0.108,0.002,0.122030732015469,-0.0024912561061935,647.896140354367,1
0.111,0.002,0.126893247162976,-0.0026344237092451,646.455231389567,1
0.114,0.002,0.132034326333325,-0.0027851190003684,644.806033862854,1
0.117,0.002,0.137468027609242,-0.0029435601764573,642.935292960862,1
0.12,0.002,0.143208586102817,-0.003109726532162,640.827706806891,1
0.123,0.002,0.149269932092528,-0.0032833252824307,638.465868858273,1
0.126,0.002,0.155665146311191,-0.0034637566787522,635.830240715276,1
0.129,0.002,0.162405850611559,-0.0036500788110517,632.899164455097,1
0.132,0.002,0.169501535278898,-0.0038409739573379,629.648924456773,1
0.135,0.002,0.176958828220451,-0.0040347188713489,626.053869287172,1
0.138,0.002,0.184780716218192,-0.004229161954253,622.086604416333,1
0.141,0.002,0.192965734388643,-0.0044217107910955,617.718266136462,1
0.144,0.002,0.201507146847127,-0.0046093339756319,612.918885866699,1
0.147,0.002,0.210392149067953,-0.0047885814049508,607.657851825439,1
0.15,0.002,0.219601130120402,-0.0049556271838495,601.904471653835,1
0.153,0.002,0.229107040174769,-0.0051063388117869,595.628634844091,1
0.156,0.002,0.23887491451421,-0.0052363753087361,588.801567729576,1
0.159,0.002,0.248861608652512,-0.0053413152732524,581.396666445334,1
0.162,0.002,0.259015798812903,-0.0054168135172844,573.390384979769,1
0.165,0.002,0.269278296746812,-0.005458781941991,564.763146759324,1
0.168,0.002,0.279582716655929,-0.0054635868886058,555.500239933304,1
0.171,0.002,0.289856514287231,-0.0054282516482324,545.592649670876,1
0.174,0.002,0.300022394303262,-0.0053506496198505,535.037776500617,1
0.177,0.002,0.310000052973538,-0.0052296713485847,523.839989167608,1
0.18,0.002,0.319708191379864,-0.0050653479632468,512.010964614398,1
0.183,0.002,0.329066703019034,-0.0048589148754105,499.569777057563,1
0.186,0.002,0.337998913008783,-0.0046128032797076,486.542712657819,1
0.189,0.002,0.346433728340254,-0.0043305529237157,472.962805131894,1
0.192,0.002,0.354307553508863,-0.0040166472793442,458.869109204347,1
0.195,0.002,0.361565835787299,-0.0036762807144745,444.305750767552,1
0.198,0.002,0.3681641297619,-0.0033150753136828,429.320812363985,1
0.201,0.002,0.374068609569001,-0.0029387713417244,413.965127530345,1
0.204,0.002,0.379256005338821,-0.002552918890818,398.291065550462,1
0.207,0.002,0.383712991835802,-0.0021625983448581,382.35138804676,1
0.21,0.002,0.387435105639883,-0.0017721938499809,366.198250519973,1
0.213,0.002,0.390425306309443,-0.0013852375045905,349.882406502259,1
0.216,0.002,0.392692322049791,-0.0010043334329063,333.452651475298,1
0.219,0.002,0.394248928760278,-0.0006311614855702,316.955520819144,1
0.222,0.002,0.395110302484466,-0.0002665512259,300.435233735578,1
0.225,0.002,0.395292560859791,8.9390867112623e-05,283.933856127872,1
0.228,0.002,0.394811572401557,0.0004371236888768,267.491642187758,1
0.231,0.002,0.393682067667819,0.0007775091401257,251.14750872201,1
0.234,0.002,0.391917038365546,0.0011116714352765,234.9395991962,1
0.237,0.002,0.389527364197308,0.0014409023213735,218.905906655586,1
0.24,0.002,0.386521567425358,0.0017666319458243,203.084946227452,1
0.243,0.002,0.382905566044853,0.0020904785307253,187.516498687745,1
0.246,0.002,0.378682281860022,0.0024143817242589,172.242486500392,1
0.249,0.002,0.373850962817916,0.0027408148896373,157.308093211233,1
0.252,0.002,0.368406102472855,0.0030730608835725,142.763297694557,1
0.255,0.002,0.36233588658485,0.0034155237806959,128.665070407526,1
0.258,0.002,0.35562017287034,0.0037740340027942,115.080577487058,1
0.261,0.002,0.348228126003188,0.0041560823481001,102.091875133745,1
0.264,0.002,0.340115810919001,0.0045708796952927,89.8027781144286,1
0.267,0.002,0.331224348147672,0.0050290631537717,78.3488987199089,1
0.27,0.002,0.321479774722431,0.0055417018154007,67.9123615189892,1
0.273,0.002,0.310796802067189,0.0061179053435355,58.743532204831,1
0.276,0.002,0.29909082056078,0.0067593771566367,51.1935917125855,1
0.279,0.002,0.286307279446426,0.0074486018094753,45.7639094005409,1
0.282,0.002,0.272488541438382,0.0081190064361815,43.1838137299921,1
0.285,0.002,0.257926306243104,0.0085937069142129,44.5258510075161,1
0.288,0.002,0.243520399813343,0.0083474426063394,51.4153296030209,1
0.291,0.002,0.23168445464968,0.0062377177895943,66.1494599270556,1
0.294,0.002,0.228988019100749,-0.0032848487471503,92.4493691108017,1
0.297,0.002,0.253406017269701,-0.0259340251002142,131.084154619379,1
0.3,0.002,0.417158834278166,-0.246573552020828,170.873287720868,4
0.0,0.004,2.0,2.0,672.575215272011,3
0.003,0.004,1.37321184225156,0.690332190127687,543.232488520618,1
0.006,0.004,0.820401600447896,0.230565891338083,534.672613077068,1
0.009,0.004,0.595762362317565,0.128066792362046,548.023415179552,1
0.012,0.004,0.463050038559941,0.0757294505539574,565.729289946438,1
0.015,0.004,0.379132334024984,0.0509908882003016,579.591239143554,1
0.018,0.004,0.321271258119673,0.0362309779851155,590.763035899747,1
0.021,0.004,0.27942102613248,0.0268589329264233,599.736604313944,1
0.024,0.004,0.248106372117096,0.0204117602972885,607.130583882161,1
0.027,0.004,0.224167078862622,0.015752388406213,613.344172752538,1
0.03,0.004,0.205631992034932,0.0122439377422432,618.65915465174,1
0.033,0.004,0.191204901887193,0.0095173562438661,623.268577277457,1
0.036,0.004,0.179993730381285,0.0073432670115755,627.308227590151,1
0.039,0.004,0.171361452602422,0.0055729203870582,630.875210448556,1
0.042,0.004,0.164838853955977,0.0041058932180914,634.04041362765,1
0.045,0.004,0.160071208792064,0.0028721099698576,636.856575118976,1
0.048,0.004,0.15678440429938,0.0018212013468655,639.363653878497,1
0.051,0.004,0.15476271466295,0.0009159827976216,641.592451568903,1
0.054,0.004,0.153833809852255,0.0001283143510211,643.56709723072,1
0.057,0.004,0.153858400384043,-0.000563603233442,645.30677527379,1
0.06,0.004,0.154722934379318,-0.0011770391048908,646.826940706625,1
0.063,0.004,0.156334352196957,-0.0017259712090065,648.140180058689,1
0.066,0.004,0.15861625683561,-0.0022219499443998,649.256822939896,1
0.069,0.004,0.161506075893986,-0.0026747098859064,650.18537492468,1
0.072,0.004,0.164952928465986,-0.0030926087741023,650.93282016676,1
0.075,0.004,0.168915999291541,-0.0034829456840727,651.504827408549,1
0.078,0.004,0.17336328110697,-0.0038521930002483,651.905883145612,1
0.081,0.004,0.178270585422809,-0.0042061656302149,652.139368963502,1
0.084,0.004,0.183620748644267,-0.0045501434935391,652.20759542432,1
0.087,0.004,0.189402978769692,-0.0048889583409332,652.111801667538,1
0.09,0.004,0.1956123005643,-0.0052270525469618,651.852127666411,1
0.093,0.004,0.202249065879752,-0.0055685151467961,651.427564561612,1
0.096,0.004,0.209318501855956,-0.0059170987195755,650.835887489219,1
0.099,0.004,0.216830273907298,-0.0062762195447306,650.073574706223,1
0.102,0.004,0.224798043231162,-0.0066489426380285,649.135716510739,1
0.105,0.004,0.233239000501206,-0.007037952727269,648.015917400956,1
0.108,0.004,0.242173358747926,-0.0074455119043152,646.706195079059,1
0.111,0.004,0.251623789457371,-0.0078734045653935,645.196880256654,1
0.114,0.004,0.261614786881761,-0.0083228703172503,643.476521733831,1
0.117,0.004,0.272171946691632,-0.0087945257863839,641.531801881779,1
0.12,0.004,0.283321146650748,-0.009288276732895,639.347468430469,1
0.123,0.004,0.295087619215676,-0.0098032225525641,636.906289310375,1
0.126,0.004,0.307494909115175,-0.0103375561604162,634.18903816828,1
0.129,0.004,0.320563713316734,-0.0108884633858673,631.1745190011,1
0.132,0.004,0.334310606590796,-0.0114520273542815,627.8396390352,1
0.135,0.004,0.348746663347088,-0.0120231448337782,624.159539403819,1
0.138,0.004,0.363875995668967,-0.0125954630999553,620.107793198928,1
0.141,0.004,0.379694238500676,-0.0131613473730354,615.656679931506,1
0.144,0.004,0.396187025536181,-0.0137118901086582,610.777544147705,1
0.147,0.004,0.413328513029072,-0.0142369741076131,605.441243741818,1
0.15,0.004,0.431080022657773,-0.0147254012266668,599.61869022868,1
0.153,0.004,0.449388887508465,-0.0151650970640515,593.281478792106,1
0.156,0.004,0.468187595537815,-0.0155433990110379,586.402600309503,1
0.159,0.004,0.487393330546711,-0.0158474302348138,578.957220897732,1
0.162,0.004,0.50690800951343,-0.0160645553834516,570.923507137592,1
0.165,0.004,0.526618904911937,-0.0161829052444128,562.283467520941,1
0.168,0.004,0.546399919590761,-0.0161919477691692,553.023773539323,1
0.171,0.004,0.56611354898211,-0.016083072745298,543.136518086097,1
0.174,0.004,0.585613521273361,-0.0158501483130625,532.619865468594,1
0.177,0.004,0.604748052902749,-0.0154900011454414,521.478547296017,1
0.18,0.004,0.623363598538212,-0.0150027701664481,509.724162613098,1
0.183,0.004,0.641308917653945,-0.0143920876274989,497.375249312023,1
0.186,0.004,0.658439231368074,-0.0136650519810006,484.457106960368,1
0.189,0.004,0.6746202111253,-0.0128319740392968,471.001367962702,1
0.192,0.004,0.689731531875772,-0.0119058999033429,457.045332993886,1
0.195,0.004,0.703669740941832,-0.0109019384215567,442.631105919935,1
0.198,0.004,0.716350240445444,-0.0098364440042034,427.804580676547,1
0.201,0.004,0.72770825238129,-0.0087261237869159,412.614345577643,1
0.204,0.004,0.737698723487714,-0.0075871482852515,397.110577484446,1
0.207,0.004,0.746295221325742,-0.0064343449312467,381.343998156153,1
0.21,0.004,0.753487961509948,-0.0052805440063207,365.364957872676,1
0.213,0.004,0.759281177671816,-0.0041361279277237,349.222698009351,1
0.216,0.004,0.763690091830936,-0.0030088103615033,332.964826436357,1
0.219,0.004,0.766737758472927,-0.0019036446696349,316.637019752801,1
0.222,0.004,0.768452039984818,-0.0008232352178211,300.282947002818,1
0.225,0.004,0.768862927188898,0.000231896987063,283.944393104518,1
0.228,0.004,0.768000352546575,0.0012628588871964,267.6615488391,1
0.231,0.004,0.765892563147442,0.0022719135229768,251.473429479127,1
0.234,0.004,0.76256503483862,0.003262066133818,235.418387013847,1
0.237,0.004,0.758039827030515,0.0042367760544436,219.534691975486,1
0.24,0.004,0.752335208839134,0.005199848575448,203.861180193088,1
0.243,0.004,0.74546533975093,0.0061555408705491,188.437987258289,1
0.246,0.004,0.737439769720206,0.0071088904932714,173.307428922651,1
0.249,0.004,0.728262541816949,0.0080662445412391,158.515129231351,1
0.252,0.004,0.717930742736603,0.009035932398359,144.111550953605,1
0.255,0.004,0.706432462313897,0.0100289831006984,130.154147430002,1
0.258,0.004,0.693744308741341,0.011059733698595,116.710436665568,1
0.261,0.004,0.679828912797016,0.012146092479507,103.862407010245,1
0.264,0.004,0.664633306093512,0.0133090778126957,91.7128149900771,1
0.267,0.004,0.648089807724539,0.014570976498477,80.3941554978217,1
0.27,0.004,0.63012237518461,0.0159509055255095,70.0814050591827,1
0.273,0.004,0.610663857258036,0.0174553171070453,61.0101204614117,1
0.276,0.004,0.589694465521688,0.0190583996910865,53.5020464208809,1
0.279,0.004,0.567322111202815,0.020660125623398,48.0013588947783,1
0.282,0.004,0.543946747111534,0.0219973845912088,45.1229582099361,1
0.285,0.004,0.52060673456321,0.0224197441445435,45.7176942240944,1
0.288,0.004,0.499701575183606,0.020423433152359,50.898362138724,1
0.291,0.004,0.4867914092758,0.011826431348655,62.0557642938036,1
0.294,0.004,0.49381679889489,-0.0127709509775864,79.6511940778707,1
0.297,0.004,0.557065994606935,-0.0975078924499263,100.426020018526,1
0.3,0.004,0.692120398796955,-0.354176285704375,108.479533308626,4
0.0,0.006,2.0,2.0,755.008925520457,3
0.003,0.006,1.65355686174107,1.03511961768259,659.079065994029,1
0.006,0.006,1.21279626118667,0.487083180641345,600.086217826772,1
0.009,0.006,0.9001264454907,0.261904316486937,586.840510879703,1
0.012,0.006,0.710961362741415,0.163077704806162,588.273973781859,1
0.015,0.006,0.584286801058341,0.109423572465341,594.33030646127,1
0.018,0.006,0.495784225014046,0.0780015085946932,600.846795204109,1
0.021,0.006,0.431189058952007,0.0577306683245831,606.999074593492,1
0.024,0.006,0.382665847111113,0.0438406207987504,612.531080889329,1
0.027,0.006,0.345468289187902,0.0338206522649693,617.456929304853,1
0.03,0.006,0.316596382084691,0.0263035271112232,621.839046806538,1
0.033,0.006,0.294056018607183,0.0204815403722557,625.748006860182,1
0.036,0.006,0.276468725740609,0.0158544388829078,629.245490460794,1
0.039,0.006,0.262848102854993,0.0120976411019746,632.382153188259,1
0.042,0.006,0.252467355333436,0.0089925667118165,635.198498668103,1
0.045,0.006,0.244777361373971,0.0063870718187429,637.726710607487,1
0.048,0.006,0.239354279485323,0.0041721257752354,639.992405251331,1
0.051,0.006,0.23586501781553,0.00226749320159,642.016096134612,1
0.054,0.006,0.234043876764737,0.0006126592605379,643.814343124217,1
0.057,0.006,0.233676384183395,-0.0008390890777951,645.400629242924,1
0.06,0.006,0.234587881012573,-0.0021246195331031,646.786018670571,1
0.063,0.006,0.23663531581735,-0.0032736569553168,647.979644294041,1
0.066,0.006,0.239701250250945,-0.0043106640277795,648.989063894485,1
0.069,0.006,0.243689414324086,-0.0052561712453978,649.820515225973,1
0.072,0.006,0.248521364128516,-0.0061277300121486,650.479092937293,1
0.075,0.006,0.254133933242894,-0.006940602663974,650.968864622012,1
0.078,0.006,0.260477260584518,-0.0077082652394483,651.292939009105,1
0.081,0.006,0.267513238923076,-0.0084427742662514,651.453496135573,1
0.084,0.006,0.27521427009661,-0.0091550326372505,651.451787015158,1
0.087,0.006,0.283562241743647,-0.0098549787692168,651.288108629614,1
0.09,0.006,0.292547660311264,-0.0105517158013064,650.961758868522,1
0.093,0.006,0.302168888980145,-0.0112535924335231,650.470975219396,1
0.096,0.006,0.31243144880982,-0.0119682433903362,649.812860483202,1
0.099,0.006,0.323347348111976,-0.012702594951775,648.983298506072,1
0.102,0.006,0.334934409694866,-0.0134628392248566,647.976862837783,1
0.105,0.006,0.347215568837209,-0.0142543796452009,646.786721324705,1
0.108,0.006,0.360218117146718,-0.0150817494903641,645.404539899964,1
0.111,0.006,0.373972869248996,-0.0159485048929136,643.820389230606,1
0.114,0.006,0.388513230902568,-0.0168570939387213,642.022658404696,1
0.117,0.006,0.403874148992056,-0.0178087039252433,639.99798047155,1
0.12,0.006,0.420090926260487,-0.0188030897514646,637.731175360075,1
0.123,0.006,0.437197886959194,-0.0198383877366024,635.205216457755,1
0.126,0.006,0.455226884185342,-0.0209109209334982,632.401227886936,1
0.129,0.006,0.474205645907967,-0.0220150042099443,629.298520199586,1
0.132,0.006,0.494155964896035,-0.0231427599754798,625.874672740971,1
0.135,0.006,0.515091748238005,-0.0242839583342996,622.105671200096,1
0.138,0.006,0.5370169550483,-0.0254258984699304,617.966108743526,1
0.141,0.006,0.559923466269983,-0.0265533509368449,613.429458476388,1
