x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,347.59992699208,3
0.003,0.0,0.0,0.0,731.907871000586,2
0.006,0.0,0.0,0.0,772.72049587812,2
0.009,0.0,0.0,0.0,755.5489827254,2
0.012,0.0,0.0,0.0,748.503223643458,2
0.015,0.0,0.0,0.0,743.750315686645,2
0.018,0.0,0.0,0.0,741.722497436391,2
0.021,0.0,0.0,0.0,741.084638168109,2
0.024,0.0,0.0,0.0,741.305206454544,2
0.027,0.0,0.0,0.0,742.022542797407,2
0.03,0.0,0.0,0.0,743.02850466432,2
0.033,0.0,0.0,0.0,744.190273102166,2
0.036,0.0,0.0,0.0,745.420846671557,2
0.039,0.0,0.0,0.0,746.660424853628,2
0.042,0.0,0.0,0.0,747.866409993926,2
0.045,0.0,0.0,0.0,749.007476420658,2
0.048,0.0,0.0,0.0,750.059992532847,2
0.051,0.0,0.0,0.0,751.005759801295,2
0.054,0.0,0.0,0.0,751.830529540206,2
0.057,0.0,0.0,0.0,752.522989921898,2
0.06,0.0,0.0,0.0,753.074046393833,2
0.063,0.0,0.0,0.0,753.476289997845,2
0.066,0.0,0.0,0.0,753.723589044139,2
0.069,0.0,0.0,0.0,753.8107635851,2
0.072,0.0,0.0,0.0,753.733316611345,2
0.075,0.0,0.0,0.0,753.487204850878,2
0.078,0.0,0.0,0.0,753.068637739394,2
0.081,0.0,0.0,0.0,752.473896833162,2
0.084,0.0,0.0,0.0,751.699170412856,2
0.087,0.0,0.0,0.0,750.740399733678,2
0.09,0.0,0.0,0.0,749.593134595449,2
0.093,0.0,0.0,0.0,748.252396813745,2
0.096,0.0,0.0,0.0,746.7125508838,2
0.099,0.0,0.0,0.0,744.967181718122,2
0.102,0.0,0.0,0.0,743.008979856001,2
0.105,0.0,0.0,0.0,740.829635021333,2
0.108,0.0,0.0,0.0,738.419739365019,2
0.111,0.0,0.0,0.0,735.768702181339,2
0.114,0.0,0.0,0.0,732.864678337961,2
0.117,0.0,0.0,0.0,729.694513103573,2
0.12,0.0,0.0,0.0,726.24370648554,2
0.123,0.0,0.0,0.0,722.496400585707,2
0.126,0.0,0.0,0.0,718.43539382127,2
0.129,0.0,0.0,0.0,714.042186108423,2
0.132,0.0,0.0,0.0,709.297059231039,2
0.135,0.0,0.0,0.0,704.179196570681,2
0.138,0.0,0.0,0.0,698.666846109323,2
0.141,0.0,0.0,0.0,692.737530082014,2
0.144,0.0,0.0,0.0,686.368303805676,2
0.147,0.0,0.0,0.0,679.536065002397,2
0.15,0.0,0.0,0.0,672.217913345653,2
0.153,0.0,0.0,0.0,664.391557982876,2
0.156,0.0,0.0,0.0,656.035768455473,2
0.159,0.0,0.0,0.0,647.130861814011,2
0.162,0.0,0.0,0.0,637.659215922724,2
0.165,0.0,0.0,0.0,627.605796122408,2
0.168,0.0,0.0,0.0,616.95867977814,2
0.171,0.0,0.0,0.0,605.709561018896,2
0.174,0.0,0.0,0.0,593.854216441684,2
0.177,0.0,0.0,0.0,581.392911960777,2
0.18,0.0,0.0,0.0,568.330731557063,2
0.183,0.0,0.0,0.0,554.677810578411,2
0.186,0.0,0.0,0.0,540.449459512859,2
0.189,0.0,0.0,0.0,525.666168727102,2
0.192,0.0,0.0,0.0,510.353490315934,2
0.195,0.0,0.0,0.0,494.541799588721,2
0.198,0.0,0.0,0.0,478.265945360665,2
0.201,0.0,0.0,0.0,461.564804589931,2
0.204,0.0,0.0,0.0,444.480762479323,2
0.207,0.0,0.0,0.0,427.059143491883,2
0.21,0.0,0.0,0.0,409.347621510854,2
0.213,0.0,0.0,0.0,391.39563850963,2
0.216,0.0,0.0,0.0,373.25386073156,2
0.219,0.0,0.0,0.0,354.973699903162,2
0.222,0.0,0.0,0.0,336.606925028775,2
0.225,0.0,0.0,0.0,318.205388623281,2
0.228,0.0,0.0,0.0,299.820890728122,2
0.231,0.0,0.0,0.0,281.505205677276,2
0.234,0.0,0.0,0.0,263.310301311784,2
0.237,0.0,0.0,0.0,245.288789198782,2
0.24,0.0,0.0,0.0,227.494658524118,2
0.243,0.0,0.0,0.0,209.984367117934,2
0.246,0.0,0.0,0.0,192.818392564124,2
0.249,0.0,0.0,0.0,176.063387684783,2
0.252,0.0,0.0,0.0,159.795143002304,2
0.255,0.0,0.0,0.0,144.1026425838,2
0.258,0.0,0.0,0.0,129.093623298042,2
0.261,0.0,0.0,0.0,114.902235470218,2
0.264,0.0,0.0,0.0,101.699697432886,2
0.267,0.0,0.0,0.0,89.7093138780394,2
0.27,0.0,0.0,0.0,79.2280190523354,2
0.273,0.0,0.0,0.0,70.6579948219961,2
0.276,0.0,0.0,0.0,64.5542305466911,2
0.279,0.0,0.0,0.0,61.6988854459249,2
0.282,0.0,0.0,0.0,63.2185673148567,2
0.285,0.0,0.0,0.0,70.7920120829877,2
0.288,0.0,0.0,0.0,86.9400074978576,2
0.291,0.0,0.0,0.0,115.886270083319,2
0.294,0.0,0.0,0.0,163.133426544284,2
0.297,0.0,0.0,0.0,244.520852276758,2
0.3,0.0,0.0,0.0,354.82943879771,4
0.0,0.002,3.0,2.0,850.118788720988,3
0.003,0.002,1.19232877318934,0.194092059074178,869.811413289431,1
0.006,0.002,0.832470581805045,0.154890171509186,805.931790456179,1
0.009,0.002,0.634261833802094,0.0819984160176182,780.88903656475,1
0.012,0.002,0.510388210587219,0.0554484197974505,763.409687350588,1
0.015,0.002,0.425668719633747,0.0383554550125175,754.493303037258,1
0.018,0.002,0.364650034483399,0.0280169211796742,749.533271272719,1
0.021,0.002,0.319081174543283,0.0210968300702381,747.012685461064,1
0.024,0.002,0.284125261736276,0.0162868306661436,745.899492430464,1
0.027,0.002,0.256779727602341,0.0127950673406741,745.646938748159,1
