x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,-2429.14345370457,3
0.003,0.0,0.0,0.0,105.414974655478,2
0.006,0.0,0.0,0.0,1186.75449453051,2
0.009,0.0,0.0,0.0,1607.77259548507,2
0.012,0.0,0.0,0.0,1861.78135988534,2
0.015,0.0,0.0,0.0,2016.6944474257,2
0.018,0.0,0.0,0.0,2123.63519264671,2
0.021,0.0,0.0,0.0,2201.76472317932,2
0.024,0.0,0.0,0.0,2261.99613769013,2
0.027,0.0,0.0,0.0,2310.23220008078,2
0.03,0.0,0.0,0.0,2350.03448562151,2
0.033,0.0,0.0,0.0,2383.63620570016,2
0.036,0.0,0.0,0.0,2412.50790760008,2
0.039,0.0,0.0,0.0,2437.6527766834,2
0.042,0.0,0.0,0.0,2459.77675869203,2
0.045,0.0,0.0,0.0,2479.38952352713,2
0.048,0.0,0.0,0.0,2496.86713679618,2
0.051,0.0,0.0,0.0,2512.49224114609,2
0.054,0.0,0.0,0.0,2526.48059221599,2
0.057,0.0,0.0,0.0,2538.99901581008,2
0.06,0.0,0.0,0.0,2550.17780930802,2
0.063,0.0,0.0,0.0,2560.11944492916,2
0.066,0.0,0.0,0.0,2568.90474943714,2
0.069,0.0,0.0,0.0,2576.59732172856,2
0.072,0.0,0.0,0.0,2583.24669331859,2
0.075,0.0,0.0,0.0,2588.89057376538,2
0.078,0.0,0.0,0.0,2593.5564173736,2
0.081,0.0,0.0,0.0,2597.26247777878,2
0.084,0.0,0.0,0.0,2600.01847040505,2
0.087,0.0,0.0,0.0,2601.82593141068,2
0.09,0.0,0.0,0.0,2602.67834063787,2
0.093,0.0,0.0,0.0,2602.56106211102,2
0.096,0.0,0.0,0.0,2601.45114674004,2
0.099,0.0,0.0,0.0,2599.31703674002,2
0.102,0.0,0.0,0.0,2596.11820897155,2
0.105,0.0,0.0,0.0,2591.80479430233,2
0.108,0.0,0.0,0.0,2586.31721170834,2
0.111,0.0,0.0,0.0,2579.58585875934,2
0.114,0.0,0.0,0.0,2571.53090396163,2
0.117,0.0,0.0,0.0,2562.0622307045,2
0.12,0.0,0.0,0.0,2551.07958672871,2
0.123,0.0,0.0,0.0,2538.47299643396,2
0.126,0.0,0.0,0.0,2524.12349514873,2
0.129,0.0,0.0,0.0,2507.90424373925,2
