x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,-4166.27017499286,3
0.003,0.0,0.0,0.0,-2048.15204006033,2
0.006,0.0,0.0,0.0,-826.210329468044,2
0.009,0.0,0.0,0.0,-262.087069334245,2
0.012,0.0,0.0,0.0,68.0863943322862,2
0.015,0.0,0.0,0.0,269.857593290033,2
0.018,0.0,0.0,0.0,405.31152112831,2
0.021,0.0,0.0,0.0,501.715557779141,2
0.024,0.0,0.0,0.0,573.942936688047,2
0.027,0.0,0.0,0.0,630.209069164165,2
0.03,0.0,0.0,0.0,675.425257190482,2
0.033,0.0,0.0,0.0,712.664524399022,2
0.036,0.0,0.0,0.0,743.941035821173,2
0.039,0.0,0.0,0.0,770.624887089674,2
0.042,0.0,0.0,0.0,793.678619926295,2
0.045,0.0,0.0,0.0,813.797240499235,2
0.048,0.0,0.0,0.0,831.494621464118,2
0.051,0.0,0.0,0.0,847.158647228951,2
0.054,0.0,0.0,0.0,861.087495753617,2
0.057,0.0,0.0,0.0,873.514145268987,2
0.06,0.0,0.0,0.0,884.623313022828,2
0.063,0.0,0.0,0.0,894.56340018981,2
0.066,0.0,0.0,0.0,903.455063261799,2
0.069,0.0,0.0,0.0,911.397457910719,2
0.072,0.0,0.0,0.0,918.472846193472,2
0.075,0.0,0.0,0.0,924.750032956064,2
0.078,0.0,0.0,0.0,930.286951541067,2
0.081,0.0,0.0,0.0,935.132622573563,2
0.084,0.0,0.0,0.0,939.328644762739,2
0.087,0.0,0.0,0.0,942.910332284205,2
0.09,0.0,0.0,0.0,945.907582483825,2
0.093,0.0,0.0,0.0,948.345535943371,2
0.096,0.0,0.0,0.0,950.245075493963,2
0.099,0.0,0.0,0.0,951.623199653064,2
0.102,0.0,0.0,0.0,952.493297919974,2
0.105,0.0,0.0,0.0,952.865349526935,2
0.108,0.0,0.0,0.0,952.74606301236,2
0.111,0.0,0.0,0.0,952.138970944258,2
0.114,0.0,0.0,0.0,951.044491982324,2
0.117,0.0,0.0,0.0,949.459971015634,2
0.12,0.0,0.0,0.0,947.379707193505,2
0.123,0.0,0.0,0.0,944.794979160171,2
0.126,0.0,0.0,0.0,941.694076611562,2
0.129,0.0,0.0,0.0,938.062347328389,2
0.132,0.0,0.0,0.0,933.882269020719,2
0.135,0.0,0.0,0.0,929.133555559114,2
0.138,0.0,0.0,0.0,923.793307371769,2
0.141,0.0,0.0,0.0,917.836215850438,2
0.144,0.0,0.0,0.0,911.234831411978,2
0.147,0.0,0.0,0.0,903.959904277569,2
0.15,0.0,0.0,0.0,895.980805921669,2
0.153,0.0,0.0,0.0,887.266037372524,2
0.156,0.0,0.0,0.0,877.783827995036,2
0.159,0.0,0.0,0.0,867.502824966535,2
0.162,0.0,0.0,0.0,856.392869331936,2
0.165,0.0,0.0,0.0,844.425849341096,2
