x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,1696.91418705059,3
0.003,0.0,0.0,0.0,3195.59582419671,2
0.006,0.0,0.0,0.0,3564.75895690113,2
0.009,0.0,0.0,0.0,3634.70296626098,2
0.012,0.0,0.0,0.0,3684.77197896604,2
0.015,0.0,0.0,0.0,3714.55473543114,2
0.018,0.0,0.0,0.0,3738.03935407837,2
0.021,0.0,0.0,0.0,3757.13728891199,2
0.024,0.0,0.0,0.0,3773.46808099825,2
0.027,0.0,0.0,0.0,3787.75661235402,2
0.03,0.0,0.0,0.0,3800.47256181598,2
0.033,0.0,0.0,0.0,3811.91234414598,2
0.036,0.0,0.0,0.0,3822.27704169591,2
0.039,0.0,0.0,0.0,3831.70624381684,2
0.042,0.0,0.0,0.0,3840.29940168261,2
0.045,0.0,0.0,0.0,3848.12867823765,2
0.048,0.0,0.0,0.0,3855.24727471418,2
0.051,0.0,0.0,0.0,3861.69492613757,2
0.054,0.0,0.0,0.0,3867.50160936529,2
0.057,0.0,0.0,0.0,3872.69006738318,2
0.06,0.0,0.0,0.0,3877.27752647861,2
0.063,0.0,0.0,0.0,3881.27684539601,2
0.066,0.0,0.0,0.0,3884.69725242971,2
0.069,0.0,0.0,0.0,3887.54477389899,2
0.072,0.0,0.0,0.0,3889.82242355226,2
0.075,0.0,0.0,0.0,3891.53020004535,2
0.078,0.0,0.0,0.0,3892.66492456074,2
0.081,0.0,0.0,0.0,3893.21994034221,2
0.084,0.0,0.0,0.0,3893.18468884771,2
0.087,0.0,0.0,0.0,3892.5441724037,2
0.09,0.0,0.0,0.0,3891.27831007795,2
0.093,0.0,0.0,0.0,3889.36119162541,2
0.096,0.0,0.0,0.0,3886.76023361422,2
0.099,0.0,0.0,0.0,3883.43524214087,2
0.102,0.0,0.0,0.0,3879.33738791303,2
0.105,0.0,0.0,0.0,3874.40810200499,2
0.108,0.0,0.0,0.0,3868.57790441562,2
0.111,0.0,0.0,0.0,3861.76518286205,2
0.114,0.0,0.0,0.0,3853.87494622395,2
0.117,0.0,0.0,0.0,3844.79758591257,2
0.12,0.0,0.0,0.0,3834.4076893304,2
0.123,0.0,0.0,0.0,3822.5629625834,2
0.126,0.0,0.0,0.0,3809.10333461571,2
0.129,0.0,0.0,0.0,3793.85033161934,2
0.132,0.0,0.0,0.0,3776.60682822704,2
0.135,0.0,0.0,0.0,3757.15729943442,2
0.138,0.0,0.0,0.0,3735.26871259967,2
0.141,0.0,0.0,0.0,3710.6922096818,2
0.144,0.0,0.0,0.0,3683.16573274912,2
0.147,0.0,0.0,0.0,3652.41773663583,2
0.15,0.0,0.0,0.0,3618.17210686734,2
0.153,0.0,0.0,0.0,3580.15435404811,2
