x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,-3388.45914474261,3
0.003,0.0,0.0,0.0,-1373.91086076753,2
0.006,0.0,0.0,0.0,-294.042268228349,2
0.009,0.0,0.0,0.0,187.8239078256,2
0.012,0.0,0.0,0.0,471.310770482212,2
0.015,0.0,0.0,0.0,644.353692288555,2
0.018,0.0,0.0,0.0,761.038482105049,2
0.021,0.0,0.0,0.0,844.421261590353,2
0.024,0.0,0.0,0.0,907.175494692366,2
0.027,0.0,0.0,0.0,956.274542284631,2
0.03,0.0,0.0,0.0,995.893979890188,2
0.033,0.0,0.0,0.0,1028.6474882802,2
0.036,0.0,0.0,0.0,1056.2497656368,2
0.039,0.0,0.0,0.0,1079.86808590514,2
0.042,0.0,0.0,0.0,1100.32312588318,2
0.045,0.0,0.0,0.0,1118.20790810653,2
0.048,0.0,0.0,0.0,1133.96127678379,2
0.051,0.0,0.0,0.0,1147.91483345069,2
0.054,0.0,0.0,0.0,1160.32384108053,2
0.057,0.0,0.0,0.0,1171.38810875473,2
0.06,0.0,0.0,0.0,1181.26642857572,2
0.063,0.0,0.0,0.0,1190.08675186209,2
0.066,0.0,0.0,0.0,1197.95348237789,2
0.069,0.0,0.0,0.0,1204.95277661446,2
0.072,0.0,0.0,0.0,1211.15643930042,2
0.075,0.0,0.0,0.0,1216.62481089123,2
0.078,0.0,0.0,0.0,1221.40891968401,2
0.081,0.0,0.0,0.0,1225.55208911314,2
0.084,0.0,0.0,0.0,1229.09113549009,2
0.087,0.0,0.0,0.0,1232.05725359791,2
0.09,0.0,0.0,0.0,1234.47666126503,2
0.093,0.0,0.0,0.0,1236.37105557025,2
0.096,0.0,0.0,0.0,1237.75792023429,2
0.099,0.0,0.0,0.0,1238.65071442666,2
0.102,0.0,0.0,0.0,1239.0589665898,2
0.105,0.0,0.0,0.0,1238.98829223432,2
0.108,0.0,0.0,0.0,1238.44035150204,2
0.111,0.0,0.0,0.0,1237.41276029223,2
0.114,0.0,0.0,0.0,1235.89896767228,2
0.117,0.0,0.0,0.0,1233.8881119836,2
0.12,0.0,0.0,0.0,1231.36486838762,2
0.123,0.0,0.0,0.0,1228.30930147589,2
0.126,0.0,0.0,0.0,1224.69673790144,2
0.129,0.0,0.0,0.0,1220.49767566939,2
0.132,0.0,0.0,0.0,1215.67774862745,2
0.135,0.0,0.0,0.0,1210.19776665316,2
0.138,0.0,0.0,0.0,1204.01385382552,2
0.141,0.0,0.0,0.0,1197.07770821498,2
0.144,0.0,0.0,0.0,1189.33700748001,2
0.147,0.0,0.0,0.0,1180.73598380876,2
0.15,0.0,0.0,0.0,1171.21618943229,2
0.153,0.0,0.0,0.0,1160.71746948214,2
0.156,0.0,0.0,0.0,1149.17915192823,2
0.159,0.0,0.0,0.0,1136.54145438145,2
0.162,0.0,0.0,0.0,1122.74709455372,2
0.165,0.0,0.0,0.0,1107.743075336,2
0.168,0.0,0.0,0.0,1091.48259740991,2
0.171,0.0,0.0,0.0,1073.92703321043,2
0.174,0.0,0.0,0.0,1055.04787762092,2
0.177,0.0,0.0,0.0,1034.82857523799,2
0.18,0.0,0.0,0.0,1013.266113959,2
0.183,0.0,0.0,0.0,990.372272617166,2
0.186,0.0,0.0,0.0,966.174418616933,2
0.189,0.0,0.0,0.0,940.71577129845,2
0.192,0.0,0.0,0.0,914.05507799063,2
0.195,0.0,0.0,0.0,886.265690576014,2
0.198,0.0,0.0,0.0,857.434077269029,2
0.201,0.0,0.0,0.0,827.657852079765,2
0.204,0.0,0.0,0.0,797.043447138915,2
0.207,0.0,0.0,0.0,765.703584856748,2
0.21,0.0,0.0,0.0,733.754723120996,2
0.213,0.0,0.0,0.0,701.314644854454,2
0.216,0.0,0.0,0.0,668.500343382451,2
0.219,0.0,0.0,0.0,635.426320091229,2
0.222,0.0,0.0,0.0,602.203366013858,2
0.225,0.0,0.0,0.0,568.937851009336,2
0.228,0.0,0.0,0.0,535.731500384109,2
0.231,0.0,0.0,0.0,502.681605997292,2
0.234,0.0,0.0,0.0,469.881602768124,2
0.237,0.0,0.0,0.0,437.421946133549,2
0.24,0.0,0.0,0.0,405.391253766227,2
0.243,0.0,0.0,0.0,373.877726748566,2
0.246,0.0,0.0,0.0,342.970941690159,2
0.249,0.0,0.0,0.0,312.764206707144,2
0.252,0.0,0.0,0.0,283.357803725309,2
0.255,0.0,0.0,0.0,254.86360519243,2
