x,y,ux,uy,p,boundary
0.0,0.0,0.0,0.0,-42.2945349862141,3
0.003,0.0,0.0,0.0,445.850472793348,2
0.006,0.0,0.0,0.0,630.432850007756,2
0.009,0.0,0.0,0.0,696.479439056561,2
0.012,0.0,0.0,0.0,736.776435898862,2
0.015,0.0,0.0,0.0,761.208496534669,2
0.018,0.0,0.0,0.0,778.274861282439,2
0.021,0.0,0.0,0.0,790.892114648285,2
0.024,0.0,0.0,0.0,800.754183333112,2
0.027,0.0,0.0,0.0,808.758988328682,2
0.03,0.0,0.0,0.0,815.446678678615,2
0.033,0.0,0.0,0.0,821.15320335842,2
0.036,0.0,0.0,0.0,826.098346871664,2
0.039,0.0,0.0,0.0,830.430976440352,2
0.042,0.0,0.0,0.0,834.255135054072,2
0.045,0.0,0.0,0.0,837.64545387423,2
0.048,0.0,0.0,0.0,840.656684166774,2
0.051,0.0,0.0,0.0,843.329774665951,2
0.054,0.0,0.0,0.0,845.695856822548,2
0.057,0.0,0.0,0.0,847.778916978307,2
0.06,0.0,0.0,0.0,849.597620379157,2
0.063,0.0,0.0,0.0,851.166572542803,2
0.066,0.0,0.0,0.0,852.497198389493,2
0.069,0.0,0.0,0.0,853.598355945337,2
0.072,0.0,0.0,0.0,854.476761944204,2
0.075,0.0,0.0,0.0,855.137281550037,2
0.078,0.0,0.0,0.0,855.583118124939,2
0.081,0.0,0.0,0.0,855.815928197353,2
0.084,0.0,0.0,0.0,855.835879560765,2
0.087,0.0,0.0,0.0,855.641665538591,2
0.09,0.0,0.0,0.0,855.230485121906,2
0.093,0.0,0.0,0.0,854.597996437616,2
0.096,0.0,0.0,0.0,853.738249522654,2
0.099,0.0,0.0,0.0,852.643603461972,2
0.102,0.0,0.0,0.0,851.304632461703,2
0.105,0.0,0.0,0.0,849.710025286915,2
0.108,0.0,0.0,0.0,847.846482637477,2
0.111,0.0,0.0,0.0,845.698617424824,2
0.114,0.0,0.0,0.0,843.248863514118,2
0.117,0.0,0.0,0.0,840.477399279489,2
0.12,0.0,0.0,0.0,837.362093247962,2
0.123,0.0,0.0,0.0,833.878480132569,2
0.126,0.0,0.0,0.0,829.999776611112,2
0.129,0.0,0.0,0.0,825.696947204929,2
0.132,0.0,0.0,0.0,820.938831433393,2
0.135,0.0,0.0,0.0,815.69234391446,2
0.138,0.0,0.0,0.0,809.92275906567,2
0.141,0.0,0.0,0.0,803.594091321509,2
0.144,0.0,0.0,0.0,796.669580091842,2
0.147,0.0,0.0,0.0,789.112285813982,2
0.15,0.0,0.0,0.0,780.885799201693,2
0.153,0.0,0.0,0.0,771.955060044878,2
0.156,0.0,0.0,0.0,762.287274664174,2
0.159,0.0,0.0,0.0,751.852912554214,2
0.162,0.0,0.0,0.0,740.626753267419,2
0.165,0.0,0.0,0.0,728.588944872865,2
0.168,0.0,0.0,0.0,715.726026319387,2
0.171,0.0,0.0,0.0,702.031858915126,2
0.174,0.0,0.0,0.0,687.5084082103,2
0.177,0.0,0.0,0.0,672.166318099562,2
0.18,0.0,0.0,0.0,656.025224948587,2
0.183,0.0,0.0,0.0,639.113771495801,2
0.186,0.0,0.0,0.0,621.469297956763,2
0.189,0.0,0.0,0.0,603.137210069222,2
0.192,0.0,0.0,0.0,584.170048792216,2
0.195,0.0,0.0,0.0,564.626311340604,2
0.198,0.0,0.0,0.0,544.569095165751,2
0.201,0.0,0.0,0.0,524.064652462707,2
0.204,0.0,0.0,0.0,503.180950490812,2
0.207,0.0,0.0,0.0,481.986331187139,2
0.21,0.0,0.0,0.0,460.548352292928,2
0.213,0.0,0.0,0.0,438.932872907049,2
0.216,0.0,0.0,0.0,417.203421569161,2
0.219,0.0,0.0,0.0,395.420857953254,2
0.222,0.0,0.0,0.0,373.643313597428,2
0.225,0.0,0.0,0.0,351.926376211775,2
0.228,0.0,0.0,0.0,330.323468856457,2
0.231,0.0,0.0,0.0,308.886371759217,2
0.234,0.0,0.0,0.0,287.66584198113,2
0.237,0.0,0.0,0.0,266.712304972177,2
0.24,0.0,0.0,0.0,246.076622089342,2
0.243,0.0,0.0,0.0,225.810978876808,2
0.246,0.0,0.0,0.0,205.969990008297,2
0.249,0.0,0.0,0.0,186.612178852899,2
0.252,0.0,0.0,0.0,167.802065227404,2
0.255,0.0,0.0,0.0,149.613190250238,2
0.258,0.0,0.0,0.0,132.132534713138,2
0.261,0.0,0.0,0.0,115.466969922204,2
0.264,0.0,0.0,0.0,99.7526581298228,2
0.267,0.0,0.0,0.0,85.1687668653739,2
0.27,0.0,0.0,0.0,71.9576039163569,2
0.273,0.0,0.0,0.0,60.4545819972941,2
0.276,0.0,0.0,0.0,51.1336172832118,2
0.279,0.0,0.0,0.0,44.6781616450763,2
0.282,0.0,0.0,0.0,42.0933815276927,2
0.285,0.0,0.0,0.0,44.9016703334742,2
0.288,0.0,0.0,0.0,55.4224538488545,2
0.291,0.0,0.0,0.0,77.5276257741713,2
0.294,0.0,0.0,0.0,116.379748964429,2
0.297,0.0,0.0,0.0,185.343473979218,2
0.3,0.0,0.0,0.0,277.188847875501,4
0.0,0.002,2.0,2.0,445.341805558505,3
0.003,0.002,0.621995659451192,0.119607769756485,576.837698533429,1
0.006,0.002,0.386685889054869,0.0897753023590855,658.180684370489,1
0.009,0.002,0.278501447222691,0.0366112900506672,714.258569386387,1
0.012,0.002,0.218392014970111,0.0236160893253603,745.618467644663,1
0.015,0.002,0.179993383226386,0.0155718085843487,767.060960248604,1
0.018,0.002,0.153404378776149,0.0111715934591347,782.233127175878,1
0.021,0.002,0.134104575208286,0.0082663625054174,793.751719362382,1
0.024,0.002,0.119679050715855,0.0062543557641345,802.875275037953,1
0.027,0.002,0.108721676564141,0.0047755812696728,810.362235961835,1
0.03,0.002,0.100347604569062,0.0036463364582745,816.666752121528,1
0.033,0.002,0.0939688202012376,0.0027560005340265,822.079236854025,1
0.036,0.002,0.0891766076115175,0.0020359456734754,826.791643707801,1
0.039,0.002,0.0856765539640258,0.0014411082799444,830.935388992112,1
0.042,0.002,0.0832502391314706,0.0009408031096529,834.602986365147,1
0.045,0.002,0.0817316404335355,0.0005134071686159,837.86117973657,1
0.048,0.002,0.080992018830252,0.0001432312812689,840.759141660022,1
0.051,0.002,0.0809299248816359,-0.0001814169679521,843.333759295953,1
0.054,0.002,0.0814644061202141,-0.0004694690735556,845.613127481089,1
0.057,0.002,0.0825302800108776,-0.0007279076923419,847.618905879941,1
0.06,0.002,0.0840747753368266,-0.0009623132109943,849.367935557937,1
0.063,0.002,0.0860551012015286,-0.0011772394108476,850.873360519107,1
0.066,0.002,0.0884366573410009,-0.0013764762973403,852.145410638055,1
0.069,0.002,0.0911916952881345,-0.0015632367314651,853.191948037319,1
0.072,0.002,0.0942983008663924,-0.0017402905024788,854.018844908459,1
0.075,0.002,0.097739608080344,-0.0019100614014301,854.630238972067,1
0.078,0.002,0.101503180677964,-0.0020746977102592,855.028698531468,1
0.081,0.002,0.10558051528549,-0.0022361231743158,855.215319614737,1
0.084,0.002,0.109966632022527,-0.0023960733048499,855.189771329417,1
