x,y,ux,uy,p
0,0,0,0,-147.084137362448
0.003,0,0,0,97.1003703735269
0.006,0,0,0,189.156557538055
0.009,0,0,0,222.01757390607
0.012,0,0,0,242.006061583486
0.015,0,0,0,254.059024883961
0.018,0,0,0,262.423918097491
0.021,0,0,0,268.559806615784
0.024,0,0,0,273.315207025845
0.027,0,0,0,277.140819478098
0.03,0,0,0,280.308411521607
0.033,0,0,0,282.98753416377
0.036,0,0,0,285.289535672085
0.039,0,0,0,287.290206470619
0.042,0,0,0,289.042855617988
0.045,0,0,0,290.586048354932
0.048,0,0,0,291.948401945579
0.051,0,0,0,293.151651803415
0.054,0,0,0,294.212669024645
0.057,0,0,0,295.144819098836
0.06,0,0,0,295.958894622885
0.063,0,0,0,296.663765156567
0.066,0,0,0,297.266834764694
0.069,0,0,0,297.774365928623
0.072,0,0,0,298.191708695857
0.075,0,0,0,298.523461307364
0.078,0,0,0,298.773580313985
0.081,0,0,0,298.945452723828
0.084,0,0,0,299.041939021452
0.087,0,0,0,299.065393355559
0.09,0,0,0,299.017665421052
0.093,0,0,0,298.900087318281
0.096,0,0,0,298.713447798847
0.099,0,0,0,298.457955700164
0.102,0,0,0,298.133193963292
0.105,0,0,0,297.738065377109
0.108,0,0,0,297.270731070196
0.111,0,0,0,296.728542764237
0.114,0,0,0,296.107969901927
0.117,0,0,0,295.404522965932
0.12,0,0,0,294.612674614665
0.123,0,0,0,293.725780678059
0.126,0,0,0,292.736003584209
0.129,0,0,0,291.634241424938
0.132,0,0,0,290.410066608516
0.135,0,0,0,289.051678875324
0.138,0,0,0,287.545878338359
0.141,0,0,0,285.878065108766
0.144,0,0,0,284.032272908229
0.147,0,0,0,281.991244759967
0.15,0,0,0,279.736559264346
0.153,0,0,0,277.248815951507
0.156,0,0,0,274.507887587193
0.159,0,0,0,271.493245904233
0.162,0,0,0,268.184364867585
0.165,0,0,0,264.561202125095
0.168,0,0,0,260.604754702421
0.171,0,0,0,256.297679352495
0.174,0,0,0,251.624961525542
0.177,0,0,0,246.574610150099
0.18,0,0,0,241.138348983925
0.183,0,0,0,235.312270053084
0.186,0,0,0,229.097411572765
0.189,0,0,0,222.500222589548
0.192,0,0,0,215.532879999072
0.195,0,0,0,208.213430723999
0.198,0,0,0,200.565742242351
