x,y,ux,uy,p
0,0,0,0,4767.39708024757
0.003,0,0,0,4389.60246981646
0.006,0,0,0,3616.75934464708
0.009,0,0,0,3148.63407065694
0.012,0,0,0,2883.61061153108
0.015,0,0,0,2720.00378485638
0.018,0,0,0,2613.51793285439
0.021,0,0,0,2540.00476135937
0.024,0,0,0,2486.90372255415
0.027,0,0,0,2447.07262212904
0.03,0,0,0,2416.27083270083
0.033,0,0,0,2391.84023793853
0.036,0,0,0,2372.04108416839
0.039,0,0,0,2355.68964401739
0.042,0,0,0,2341.95359439873
0.045,0,0,0,2330.23091004385
0.048,0,0,0,2320.07543344319
0.051,0,0,0,2311.14947335017
0.054,0,0,0,2303.19265009195
0.057,0,0,0,2296.00082393338
0.06,0,0,0,2289.41146579795
0.063,0,0,0,2283.29325097095
0.066,0,0,0,2277.53848419292
0.069,0,0,0,2272.05746076642
0.072,0,0,0,2266.77417389682
0.075,0,0,0,2261.62297137483
0.078,0,0,0,2256.54588925709
0.081,0,0,0,2251.49047235625
0.084,0,0,0,2246.40794667318
0.087,0,0,0,2241.2516469436
0.09,0,0,0,2235.97562922991
0.093,0,0,0,2230.53341781972
0.096,0,0,0,2224.87685012711
0.099,0,0,0,2218.95499453163
0.102,0,0,0,2212.71312530449
0.105,0,0,0,2206.09174678208
0.108,0,0,0,2199.02566634168
0.111,0,0,0,2191.44312292734
0.114,0,0,0,2183.26498514782
0.117,0,0,0,2174.40404048317
0.12,0,0,0,2164.76440492944
0.123,0,0,0,2154.24109038011
0.126,0,0,0,2142.71977492424
0.129,0,0,0,2130.07682857953
0.132,0,0,0,2116.17965309743
0.135,0,0,0,2100.88739846664
0.138,0,0,0,2084.05211945525
0.141,0,0,0,2065.52043163444
0.144,0,0,0,2045.13571638573
0.147,0,0,0,2022.74090704254
0.15,0,0,0,1998.18186250094
0.153,0,0,0,1971.31129993175
0.156,0,0,0,1941.99321521394
0.159,0,0,0,1910.10767034275
0.162,0,0,0,1875.55577494524
0.165,0,0,0,1838.26463948994
0.168,0,0,0,1798.19203759176
0.171,0,0,0,1755.33049154187
0.174,0,0,0,1709.71049599308
0.177,0,0,0,1661.4026248449
0.18,0,0,0,1610.51832748778
0.183,0,0,0,1557.20930948448
0.186,0,0,0,1501.66550083395
0.189,0,0,0,1444.11172867884
0.192,0,0,0,1384.80331428386
0.195,0,0,0,1324.02089009179
0.198,0,0,0,1262.06476913384
0.201,0,0,0,1199.24919034011
0.204,0,0,0,1135.89671228369
0.207,0,0,0,1072.33294594108
0.21,0,0,0,1008.881721699
0.213,0,0,0,945.860697037281
0.216,0,0,0,883.577347063905
0.219,0,0,0,822.325252514147
0.222,0,0,0,762.380612792221
0.225,0,0,0,703.998960224152
0.228,0,0,0,647.412123869715
0.231,0,0,0,592.825571094649
0.234,0,0,0,540.416326895797
0.237,0,0,0,490.331723030035
0.24,0,0,0,442.689256553867
0.243,0,0,0,397.577843844238
0.246,0,0,0,355.060752855721
0.249,0,0,0,315.18050121388
0.252,0,0,0,277.96604399968
0.255,0,0,0,243.442671180265
0.258,0,0,0,211.645226660202
0.261,0,0,0,182.635599589512
0.264,0,0,0,156.526003063995
0.267,0,0,0,133.51048348163
0.27,0,0,0,113.908630441087
0.273,0,0,0,98.2280860774084
0.276,0,0,0,87.2567849210288
0.279,0,0,0,82.2048988854474
0.282,0,0,0,84.9262356260047
0.285,0,0,0,98.3026641020895
0.288,0,0,0,126.781928972828
0.291,0,0,0,177.885706851744
0.294,0,0,0,261.514831773963
0.297,0,0,0,404.752167827028
0.3,0,0,0,595.379206990212
0,0.002,7,1,5099.10395661534
0.003,0.002,3.73589766726611,0.505237139601393,4496.43826471037
0.006,0.002,2.87301769961959,0.435148088403647,3663.00864437735
0.009,0.002,2.27956510572983,0.290409827033273,3202.74618615833
0.012,0.002,1.86742149978192,0.202642035331155,2924.30683091692
0.015,0.002,1.57070487873131,0.144314717899314,2752.18624142046
0.018,0.002,1.35126279791937,0.106447142270478,2638.52716660416
0.021,0.002,1.18449096326672,0.0808590359627862,2559.75529403022
0.024,0.002,1.05466845129285,0.0630152471931235,2502.70420105317
0.027,0.002,0.951523053552692,0.0501458648686203,2459.89015730736
0.03,0.002,0.8681790732473,0.0405844959816759,2426.7942523755
0.033,0.002,0.799907788586572,0.0332905241453867,2400.56861071687
0.036,0.002,0.743370696955227,0.0275964460137616,2379.34045680489
0.039,0.002,0.69615250614399,0.0230607690767007,2361.83305904755
0.042,0.002,0.656466789938413,0.0193832484445451,2347.14801393485
0.045,0.002,0.622966021281264,0.0163542889565489,2334.63561761786
0.048,0.002,0.594616059893576,0.0138240300856298,2323.81471539086
0.051,0.002,0.570611345377379,0.0116829305070202,2314.32148796904
0.054,0.002,0.550316384636574,0.00984926851847881,2305.8757209829
0.057,0.002,0.533224598845501,0.00826090239188996,2298.2579713786
0.06,0.002,0.518928869212624,0.00686971980887489,2291.2937152016
0.063,0.002,0.507100118878674,0.00563782368746071,2284.8420803045
0.066,0.002,0.49747151287832,0.00453486351103768,2278.78765684868
0.069,0.002,0.489826648924782,0.00353613765687112,2273.03441405584
0.072,0.002,0.483990623831433,0.00262122459656136,2267.50108256889
