x,y,ux,uy,p
0,0,0,0,-3634.612643087
0.003,0,0,0,-1516.49186046657
0.006,0,0,0,-294.553199803439
0.009,0,0,0,269.552721340669
0.012,0,0,0,599.692877122675
0.015,0,0,0,801.415980017527
0.018,0,0,0,936.809199238824
0.021,0,0,0,1033.14234159331
0.024,0,0,0,1105.29102873245
0.027,0,0,0,1161.47291561245
0.03,0,0,0,1206.60137460305
0.033,0,0,0,1243.751329359
0.036,0,0,0,1274.93868927377
0.039,0,0,0,1301.53515626996
0.042,0,0,0,1324.50475667144
0.045,0,0,0,1344.54387282819
0.048,0,0,0,1362.16765437752
0.051,0,0,0,1377.76516817895
0.054,0,0,0,1391.63567989005
0.057,0,0,0,1404.01315525264
0.06,0,0,0,1415.08318784074
0.063,0,0,0,1424.99492697537
0.066,0,0,0,1433.86962559315
0.069,0,0,0,1441.80685342213
0.072,0,0,0,1448.88906557768
0.075,0,0,0,1455.18499155629
0.078,0,0,0,1460.75216372688
0.081,0,0,0,1465.63880796699
0.084,0,0,0,1469.88525413541
0.087,0,0,0,1473.52497959658
0.09,0,0,0,1476.58536810562
0.093,0,0,0,1479.08824461552
0.096,0,0,0,1481.05023111984
0.099,0,0,0,1482.48295761538
0.102,0,0,0,1483.3931544149
0.105,0,0,0,1483.78264653098
0.108,0,0,0,1483.64826713849
0.111,0,0,0,1482.98170484664
0.114,0,0,0,1481.76929844342
0.117,0,0,0,1479.99179277921
0.12,0,0,0,1477.62407045615
0.123,0,0,0,1474.63487594427
0.126,0,0,0,1470.98655162462
0.129,0,0,0,1466.63480902018
0.132,0,0,0,1461.52856302722
0.135,0,0,0,1455.60986213285
0.138,0,0,0,1448.81395310596
0.141,0,0,0,1441.06952401336
0.144,0,0,0,1432.29917396104
0.147,0,0,0,1422.42016075672
0.15,0,0,0,1411.34547753201
0.153,0,0,0,1398.98530480881
0.156,0,0,0,1385.24887396448
0.159,0,0,0,1370.04676001008
0.162,0,0,0,1353.29359486696
0.165,0,0,0,1334.91115649429
0.168,0,0,0,1314.83174513444
0.171,0,0,0,1293.00170820986
0.174,0,0,0,1269.3849247547
0.177,0,0,0,1243.96601559235
0.18,0,0,0,1216.75301537445
0.183,0,0,0,1187.77923625589
0.186,0,0,0,1157.10407836734
0.189,0,0,0,1124.81260391621
0.192,0,0,0,1091.01378867422
0.195,0,0,0,1055.83748878692
0.198,0,0,0,1019.43029733845
0.201,0,0,0,981.950594006334
0.204,0,0,0,943.563191221742
0.207,0,0,0,904.434033565356
0.21,0,0,0,864.725403227859
0.213,0,0,0,824.592022805473
0.216,0,0,0,784.178337089025
0.219,0,0,0,743.617115112025
0.222,0,0,0,703.029363604391
0.225,0,0,0,662.525403887078
0.228,0,0,0,622.206853385104
0.231,0,0,0,582.169182462598
0.234,0,0,0,542.504494050864
0.237,0,0,0,503.304199913353
0.24,0,0,0,464.66134229391
0.243,0,0,0,426.672429488
0.246,0,0,0,389.438813028861
0.249,0,0,0,353.067826134732
0.252,0,0,0,317.674122015604
0.255,0,0,0,283.381895033406
0.258,0,0,0,250.328946216342
0.261,0,0,0,218.673895605032
0.264,0,0,0,188.608309671914
0.267,0,0,0,160.376224777169
0.27,0,0,0,134.304723773945
0.273,0,0,0,110.851304766514
0.276,0,0,0,90.6773598575748
0.279,0,0,0,74.7645092569297
0.282,0,0,0,64.5998346418346
0.285,0,0,0,62.497158310426
0.288,0,0,0,72.0689449362353
0.291,0,0,0,99.4231058714442
0.294,0,0,0,152.970477759899
0.297,0,0,0,253.233781963187
0.3,0,0,0,387.746239517691
0,0.002,3,7,-1997.55886909998
0.003,0.002,-0.105194344179959,0.120663886273931,-1085.31875486948
0.006,0.002,-0.430220761647084,0.0534637618184294,-219.313804600932
0.009,0.002,-0.448423917006296,-0.0535907445115101,301.556695710525
0.012,0.002,-0.403653272270902,-0.0446905710241178,606.42634641391
0.015,0.002,-0.352984030194267,-0.0364679363315141,802.420728240754
0.018,0.002,-0.308886757274286,-0.0279250984682396,935.379602473834
0.021,0.002,-0.272270994297298,-0.0218429815445776,1031.04959633606
0.024,0.002,-0.241901409557617,-0.0175048483115219,1103.04133427276
0.027,0.002,-0.216308879028694,-0.0144448325186952,1159.26595252411
0.03,0.002,-0.194289735444357,-0.0122567353670262,1204.49268032361
0.033,0.002,-0.174933462647055,-0.0106709887454973,1241.74840503296
0.036,0.002,-0.157569251214208,-0.00950544570333463,1273.03106903967
0.039,0.002,-0.141704267993956,-0.00863806107276146,1299.70756360964
0.042,0.002,-0.126974601683143,-0.00798568997229381,1322.74188884786
0.045,0.002,-0.113109255665179,-0.00749080784772158,1342.83211632072
0.048,0.002,-0.0999044920560478,-0.00711294708405389,1360.49549009275
0.051,0.002,-0.0872056053808188,-0.00682321850398923,1376.12307444928
0.054,0.002,-0.0748938917761883,-0.00660074500306351,1390.01585792
0.057,0.002,-0.0628772258006288,-0.00643030353368197,1402.40921516062
0.06,0.002,-0.0510831538985007,-0.00630073708965081,1413.48984959776
0.063,0.002,-0.0394537598311777,-0.00620386583790499,1423.40775505478
0.066,0.002,-0.0279417926153365,-0.00613372714663248,1432.28480100563
0.069,0.002,-0.0165077057634204,-0.00608603600434448,1440.22098083584
0.072,0.002,-0.00511736336839015,-0.00605779548667134,1447.29901125298
0.075,0.002,0.00625975888513469,-0.0060470108924274,1453.58774757605
0.078,0.002,0.0176519998729637,-0.00605247643806616,1459.14473444035
0.081,0.002,0.0290866537645385,-0.00607361327130259,1464.01811522883
0.084,0.002,0.0405908882659804,-0.00611034403402188,1468.24805861661
0.087,0.002,0.052192485700727,-0.00616299349442513,1471.86781609582
0.09,0.002,0.0639204393400097,-0.00623220763945734,1474.9044933786
0.093,0.002,0.075805427676762,-0.00631888555148151,1477.37959676885
0.096,0.002,0.08788018179703,-0.00642411969650731,1479.30940009708
0.099,0.002,0.100179754939887,-0.00654914112682497,1480.70516674855
0.102,0.002,0.112741698261896,-0.00669526668365546,1481.57325343771
0.105,0.002,0.125606142397647,-0.0068638456688771,1481.915116858
0.108,0.002,0.138815780406657,-0.00705620370715216,1481.72724061268
0.111,0.002,0.152415743979603,-0.00727358169455844,1481.00099754423
0.114,0.002,0.166453361280578,-0.00751706787412583,1479.72246149359
0.117,0.002,0.18097778153875,-0.00778752123838261,1477.87218249086
0.12,0.002,0.196039448564434,-0.00808548468330858,1475.42494032004
0.123,0.002,0.211689402934247,-0.00841108668261285,1472.34949325983
0.126,0.002,0.227978390956434,-0.00876393078000461,1468.60834153612
0.129,0.002,0.244955758101529,-0.00914297298251143,1464.15752857129
0.132,0.002,0.262668105911107,-0.0095463882581668,1458.94650737485
0.135,0.002,0.281157695164355,-0.0099714288736961,1452.91810420566
0.138,0.002,0.300460585101419,-0.0104142793160421,1446.00861664456
0.141,0.002,0.320604509671481,-0.010869915056318,1438.1480879848
0.144,0.002,0.341606507989457,-0.0113319754053139,1429.26080371157
0.147,0.002,0.363470348199416,-0.0117926640470973,1419.26605790753
0.15,0.002,0.386183812144623,-0.0122426942520487,1408.07923655972
