x,y,ux,uy,p
0,0,0,0,3493.62438147
0.003,0,0,0,3952.77632367738
0.006,0,0,0,3607.82341297421
0.009,0,0,0,3325.83278847732
0.012,0,0,0,3171.55349727059
0.015,0,0,0,3076.11747363352
0.018,0,0,0,3016.2695674923
0.021,0,0,0,2976.60203758603
0.024,0,0,0,2949.3919142024
0.027,0,0,0,2930.14997843657
0.03,0,0,0,2916.2259585315
0.033,0,0,0,2905.95679783148
0.036,0,0,0,2898.25508013193
0.039,0,0,0,2892.38025631376
0.042,0,0,0,2887.81044405652
0.045,0,0,0,2884.16660625388
0.048,0,0,0,2881.16612912771
0.051,0,0,0,2878.59333714364
0.054,0,0,0,2876.2801589505
0.057,0,0,0,2874.0930678349
0.06,0,0,0,2871.92401643427
0.063,0,0,0,2869.68398051375
0.066,0,0,0,2867.29824676456
0.069,0,0,0,2864.7028903871
0.072,0,0,0,2861.84207911707
0.075,0,0,0,2858.66596054969
0.078,0,0,0,2855.1289670831
0.081,0,0,0,2851.18842383413
0.084,0,0,0,2846.80337921895
0.087,0,0,0,2841.93360149141
0.09,0,0,0,2836.53870111782
0.093,0,0,0,2830.57735081096
0.096,0,0,0,2824.00658389409
0.099,0,0,0,2816.78115843694
0.102,0,0,0,2808.85297998754
0.105,0,0,0,2800.1705801779
0.108,0,0,0,2790.67865232324
0.111,0,0,0,2780.31764856808
0.114,0,0,0,2769.02344628588
0.117,0,0,0,2756.727094372
0.12,0,0,0,2743.35465278902
0.123,0,0,0,2728.82714118217
0.126,0,0,0,2713.06061448398
0.129,0,0,0,2695.96638502628
0.132,0,0,0,2677.45141158198
0.135,0,0,0,2657.41887573477
0.138,0,0,0,2635.76896475635
0.141,0,0,0,2612.39987747607
0.144,0,0,0,2587.20906518251
0.147,0,0,0,2560.09471316912
0.15,0,0,0,2530.95745997456
0.153,0,0,0,2499.70234065713
0.156,0,0,0,2466.24092774816
0.159,0,0,0,2430.49362925549
0.162,0,0,0,2392.39208791347
0.165,0,0,0,2351.88161077049
0.168,0,0,0,2308.92354441329
0.171,0,0,0,2263.49750010435
0.174,0,0,0,2215.6033264079
0.177,0,0,0,2165.2627259845
0.18,0,0,0,2112.52041935425
0.183,0,0,0,2057.44477227656
0.186,0,0,0,2000.12782497901
0.189,0,0,0,1940.68468995148
0.192,0,0,0,1879.2523186692
0.195,0,0,0,1815.98767388072
0.198,0,0,0,1751.06537988071
0.201,0,0,0,1684.67495515844
0.204,0,0,0,1617.01775688613
0.207,0,0,0,1548.30378250212
0.21,0,0,0,1478.74847887253
0.213,0,0,0,1408.56970426901
0.216,0,0,0,1337.98497421361
0.219,0,0,0,1267.20910197469
0.222,0,0,0,1196.45232203754
0.225,0,0,0,1125.91896473355
0.228,0,0,0,1055.80673709033
0.231,0,0,0,986.306663383076
0.234,0,0,0,917.603752954829
0.237,0,0,0,849.878496401762
0.24,0,0,0,783.309347952281
0.243,0,0,0,718.07643631098
0.246,0,0,0,654.366864924048
0.249,0,0,0,592.382126137512
0.252,0,0,0,532.348379882773
0.255,0,0,0,474.530666503295
0.258,0,0,0,419.252586156103
0.261,0,0,0,366.923670849215
0.264,0,0,0,318.077748490049
0.267,0,0,0,273.427317563825
0.27,0,0,0,233.941770134839
0.273,0,0,0,200.962185513728
0.276,0,0,0,176.373510843517
0.279,0,0,0,162.871968932149
0.282,0,0,0,164.383821871762
0.285,0,0,0,186.79365475005
0.288,0,0,0,238.960619496435
0.291,0,0,0,335.572882900387
0.294,0,0,0,495.753000292308
0.297,0,0,0,771.050555006456
0.3,0,0,0,1136.89971576708
0,0.002,9,4,4539.35822662445
0.003,0.002,4.09542196326854,0.612123412200971,4251.70410454372
0.006,0.002,3.00165403942161,0.504877164742873,3690.53729285052
0.009,0.002,2.33525088325818,0.300026828683009,3399.26512052077
0.012,0.002,1.89643602641686,0.20619479113813,3219.54149027758
0.015,0.002,1.58841616070109,0.144789549191066,3112.22936415599
0.018,0.002,1.36364502673202,0.10621350230469,3043.37163530569
0.021,0.002,1.19442517141594,0.0802455291731406,2997.5584923566
0.024,0.002,1.06381286140041,0.0621492384103733,2965.86832502765
0.027,0.002,0.961010867692015,0.0490444590771297,2943.30444770604
0.03,0.002,0.878882909702427,0.0392502931110124,2926.84736536565
0.033,0.002,0.812554957980546,0.0317235722604188,2914.60310481123
0.036,0.002,0.758597287569897,0.0257988973642298,2905.32891965057
0.039,0.002,0.714531559538022,0.0210367996472078,2898.17888629354
0.042,0.002,0.678524271332641,0.0171385034793896,2892.55767853378
0.045,0.002,0.649190626221551,0.0138953069936535,2888.03400289217
0.048,0.002,0.625465634103276,0.011157839686924,2884.28727834981
0.051,0.002,0.606517300203566,0.00881679724087726,2881.07370851289
0.054,0.002,0.591686835849585,0.00679055530794177,2878.20401323227
0.057,0.002,0.580446634393392,0.0050170082309674,2875.52839619743
0.06,0.002,0.572370182171466,0.0034480720694092,2872.92612813241
0.063,0.002,0.567110147960239,0.00204590743222964,2870.29814894154
0.066,0.002,0.564382178064767,0.000780277120132332,2867.56168910466
0.069,0.002,0.563952736455963,-0.000373332105002,2864.64626894158
0.072,0.002,0.56562985387034,-0.00143506340250923,2861.49065500253
0.075,0.002,0.569255994900367,-0.00242167748520283,2858.04049201517
0.078,0.002,0.574702483159007,-0.00334728008103135,2854.24641859121
0.081,0.002,0.581865081779198,-0.00422386154488246,2850.06253403985
0.084,0.002,0.590660434996421,-0.0050616986443717,2845.44512340221
0.087,0.002,0.601023152440105,-0.00586965357670845,2840.35157510699
0.09,0.002,0.612903371471757,-0.0066553950788489,2834.73944476668
0.093,0.002,0.626264671353964,-0.00742555945916294,2828.56563234069
0.096,0.002,0.641082240849606,-0.00818586447590222,2821.7856499756
0.099,0.002,0.657341221203747,-0.00894118554834726,2814.35296547651
0.102,0.002,0.675035161559913,-0.00969560137348097,2806.2184123588
0.105,0.002,0.694164535281196,-0.010452414345394,2797.32966231226
0.108,0.002,0.714735274535174,-0.0112141500441851,2787.63076003978
0.111,0.002,0.736757287727189,-0.0119825393475713,2777.06172405076
0.114,0.002,0.760242930606118,-0.0127584863353,2765.55822024195
0.117,0.002,0.785205407667014,-0.0135420250444814,2753.0513180641
0.12,0.002,0.811657086291351,-0.0143322682501324,2739.46734176789
0.123,0.002,0.839607712282794,-0.0151273517546525,2724.72783161096
0.126,0.002,0.869062522396867,-0.0159243781391589,2708.74963190245
0.129,0.002,0.900020257383521,-0.0167193645203806,2691.44512422732
0.132,0.002,0.93247108813945,-0.0175071995212227,2672.72262495106
0.135,0.002,0.966394477877756,-0.0182816153386274,2652.486965938
0.138,0.002,1.0017570147097,-0.0190351813986192,2630.64027607858
0.141,0.002,1.03851026147419,-0.0197593265253756,2607.08297845371
0.144,0.002,1.07658868262116,-0.0204443967001113,2581.71501352317
0.147,0.002,1.11590772079842,-0.021079755213821,2554.43729240557
0.15,0.002,1.15636210760409,-0.0216539311884907,2525.15337600117
0.153,0.002,1.19782450259876,-0.0221548209279104,2493.77136540263
0.156,0.002,1.24014456077208,-0.0225699442671142,2460.20597692852
0.159,0.002,1.28314852975039,-0.0228867549813107,2424.38076160556
0.162,0.002,1.32663947264909,-0.0230930004389187,2386.23041467973
0.165,0.002,1.37039819933653,-0.0231771211981415,2345.70310668006
0.168,0.002,1.41418496712083,-0.0231286764411272,2302.76275486496
0.171,0.002,1.45774198128461,-0.0229387764353975,2257.39114390667
0.174,0.002,1.50079668715183,-0.0226004991440024,2209.58979884386
0.177,0.002,1.54306580020373,-0.0221092652764605,2159.38151300905
0.18,0.002,1.58425997201488,-0.0214631450784675,2106.81143989632
0.183,0.002,1.62408894131741,-0.0206630714927849,2051.94767139047
0.186,0.002,1.66226697591684,-0.0197129382701048,1994.88124538684
0.189,0.002,1.69851837731976,-0.0186195681435113,1935.72555277216
0.192,0.002,1.73258280026107,-0.0173925449094901,1874.61514537206
0.195,0.002,1.76422013722428,-0.0160439134097187,1811.7039804392
0.198,0.002,1.79321473519459,-0.0145877618917435,1747.16317068365
0.201,0.002,1.81937874773099,-0.0130397107692332,1681.17833868915
0.204,0.002,1.84255447707532,-0.0114163391315639,1613.94669800126
0.207,0.002,1.86261562333687,-0.00973458440562439,1545.6739980571
0.21,0.002,1.87946742409076,-0.00801115068629049,1476.57147531042
0.213,0.002,1.89304573055097,-0.00626195729088551,1406.85294849959
0.216,0.002,1.90331511865097,-0.00450165149224175,1336.73218344504
0.219,0.002,1.91026616901599,-0.00274319909465599,1266.42063469297
0.222,0.002,1.91391206520561,-0.000997554860810656,1196.12565133421
