x,y,ux,uy,p
0,0,0,0,3645.14947048578
0.003,0,0,0,3125.70242947161
0.006,0,0,0,2403.44756795101
0.009,0,0,0,1985.40971537814
0.012,0,0,0,1747.46221843573
0.015,0,0,0,1600.75830258142
0.018,0,0,0,1504.80621930828
0.021,0,0,0,1438.24983798306
0.024,0,0,0,1389.90040293231
0.027,0,0,0,1353.41868906961
0.03,0,0,0,1325.03443901119
0.033,0,0,0,1302.38297082562
0.036,0,0,0,1283.91480325761
0.039,0,0,0,1268.57464612248
0.042,0,0,0,1255.61982485683
0.045,0,0,0,1244.51278128907
0.048,0,0,0,1234.85495064818
0.051,0,0,0,1226.34462899472
0.054,0,0,0,1218.7492764292
0.057,0,0,0,1211.88679313524
0.06,0,0,0,1205.61253921704
0.063,0,0,0,1199.81012897286
0.066,0,0,0,1194.38476432054
0.069,0,0,0,1189.25831249864
0.072,0,0,0,1184.36560460752
0.075,0,0,0,1179.65160300424
0.078,0,0,0,1175.06919631794
0.081,0,0,0,1170.57745389023
0.084,0,0,0,1166.14022054565
0.087,0,0,0,1161.72496620906
0.09,0,0,0,1157.30182830436
0.093,0,0,0,1152.84280147296
0.096,0,0,0,1148.32104114349
0.099,0,0,0,1143.71025632306
0.102,0,0,0,1138.98417364715
0.105,0,0,0,1134.116059889
0.108,0,0,0,1129.07829425376
0.111,0,0,0,1123.84198518897
0.114,0,0,0,1118.37662935529
0.117,0,0,0,1112.64981297084
0.12,0,0,0,1106.62695806694
0.123,0,0,0,1100.27111832544
0.126,0,0,0,1093.5428311224
0.129,0,0,0,1086.40003416138
0.132,0,0,0,1078.79805658712
0.135,0,0,0,1070.68969564495
0.138,0,0,0,1062.02539067871
0.141,0,0,0,1052.75350640242
0.144,0,0,0,1042.82073678431
0.147,0,0,0,1032.17263938294
0.15,0,0,0,1020.75430742288
0.153,0,0,0,1008.51118316928
0.156,0,0,0,995.390011190713
0.159,0,0,0,981.339923905757
0.162,0,0,0,966.313644522204
0.165,0,0,0,950.268784366373
0.168,0,0,0,933.169203084151
0.171,0,0,0,914.986391846334
0.174,0,0,0,895.700832207346
0.177,0,0,0,875.3032774263
0.18,0,0,0,853.795899644099
0.183,0,0,0,831.193246008412
0.186,0,0,0,807.522950138946
0.189,0,0,0,782.826152418242
0.192,0,0,0,757.157593296596
0.195,0,0,0,730.585357536884
0.198,0,0,0,703.190263163332
0.201,0,0,0,675.064905633945
0.204,0,0,0,646.312384155964
0.207,0,0,0,617.044751932239
0.21,0,0,0,587.381244568309
0.213,0,0,0,557.446350402645
0.216,0,0,0,527.367793133498
0.219,0,0,0,497.274501232018
0.222,0,0,0,467.294641012975
0.225,0,0,0,437.553791827531
0.228,0,0,0,408.173343637224
0.231,0,0,0,379.269200172503
0.234,0,0,0,350.950875885313
0.237,0,0,0,323.321082972676
0.24,0,0,0,296.475917206543
0.243,0,0,0,270.50577017978
0.246,0,0,0,245.497124096749
0.249,0,0,0,221.535428541116
0.252,0,0,0,198.709324872475
0.255,0,0,0,177.116585915905
0.258,0,0,0,156.872297088149
0.261,0,0,0,138.120054136547
0.264,0,0,0,121.047349609703
0.267,0,0,0,105.90696726454
0.27,0,0,0,93.0472745996601
0.273,0,0,0,82.9561747477903
0.276,0,0,0,76.326580595732
0.279,0,0,0,74.1579224717593
0.282,0,0,0,77.9150777160279
0.285,0,0,0,89.8077103315598
0.288,0,0,0,113.177041334154
0.291,0,0,0,153.639929822279
0.294,0,0,0,218.485903534591
0.297,0,0,0,328.72107733947
0.3,0,0,0,477.033415106538
0,0.002,5,0,3718.70156140303
0.003,0.002,2.85393666065913,0.371134945814644,3159.4393630424
0.006,0.002,2.23290168796577,0.325362801389707,2430.46615640138
0.009,0.002,1.7833161107138,0.226834572034059,2023.07337154486
0.012,0.002,1.46481961001117,0.159085698519394,1777.68639635571
0.015,0.002,1.23351184855064,0.113799873576944,1625.12862230827
0.018,0.002,1.06173077184268,0.084044653516247,1523.98337106091
0.021,0.002,0.930862397672186,0.0638978313796669,1453.496075084
0.024,0.002,0.828814546188688,0.0498323861115301,1402.15562494566
0.027,0.002,0.747612840036793,0.0396911016755046,1363.39668497202
0.03,0.002,0.681894071529197,0.0321627140555705,1333.25327508709
0.033,0.002,0.627959015796006,0.0264267441204705,1309.22179511876
0.036,0.002,0.583191172004661,0.0219559767692603,1289.65368869177
0.039,0.002,0.545694953800666,0.0184016085916331,1273.4235698924
0.042,0.002,0.514066544578827,0.0155264854961187,1259.73860987254
0.045,0.002,0.487245525713084,0.0131651871806069,1248.02489717825
0.048,0.002,0.464416624329402,0.0111995940692296,1237.85711197775
0.051,0.002,0.444943204685236,0.00954353469686432,1228.91355290559
0.054,0.002,0.428321303330738,0.00813289971317059,1220.94650383757
0.057,0.002,0.414147243078004,0.00691912604463352,1213.76217677938
0.06,0.002,0.402094404484347,0.00586480889957252,1207.20680206388
0.063,0.002,0.391896290602219,0.0049406876130675,1201.15676575654
0.066,0.002,0.383333992803712,0.00412353738226715,1195.51147279498
0.069,0.002,0.376226784220852,0.00339467016458307,1190.18808371108
0.072,0.002,0.370424968600573,0.00273885277048346,1185.11756300729
0.075,0.002,0.365804377237861,0.00214351561369909,1180.24166102237
0.078,0.002,0.362262084403165,0.00159816726010337,1175.51057003199
0.081,0.002,0.35971303281754,0.00109395695987515,1170.88107383608
0.084,0.002,0.358087344456904,0.000623345201793404,1166.3150628951
0.087,0.002,0.357328150585833,0.00017985430862951,1161.77832323793
0.09,0.002,0.357389816438355,-0.000242120746862098,1157.23953255178
0.093,0.002,0.358236465672431,-0.00064745549000272,1152.66941471267
0.096,0.002,0.359840731180645,-0.00104040330087679,1148.04001689033
0.099,0.002,0.362182674465877,-0.00142467444188322,1143.32408283069
0.102,0.002,0.365248827266764,-0.00180349224022254,1138.49450303837
0.105,0.002,0.369031317628679,-0.00217963050079091,1133.52382807011
0.108,0.002,0.373527049015149,-0.00255543522907545,1128.38383550399
0.111,0.002,0.378736905972536,-0.00293283305524591,1123.04514471486
0.114,0.002,0.384664963777289,-0.00331332829892288,1117.47687660161
0.117,0.002,0.391317682788237,-0.0036979903514886,1111.64635804007
0.12,0.002,0.398703071205563,-0.00408743294694291,1105.51887318121
0.123,0.002,0.406829802864847,-0.00448178692049309,1099.057465836
0.126,0.002,0.415706279795322,-0.00488066819883015,1092.22279910618
0.129,0.002,0.42533963274309,-0.00528314301145183,1084.97308011762
0.132,0.002,0.435734656869146,-0.00568769264084967,1077.26405914317
0.135,0.002,0.446892684508925,-0.0060921804186845,1069.0491134857
0.138,0.002,0.458810402307411,-0.00649382409564887,1060.27942712523
0.141,0.002,0.471478626241241,-0.0068891771255015,1050.90427718842
0.144,0.002,0.484881054943986,-0.00727412275871186,1040.87143763065
0.147,0.002,0.498993029197642,-0.00764388507708625,1030.12770898508
0.15,0.002,0.513780333155644,-0.00799306114706019,1018.61958049124
0.153,0.002,0.529198080398,-0.00831567825008296,1006.29402726483
0.156,0.002,0.545189734726911,-0.00860527958951006,993.099440359103
0.159,0.002,0.561686321003972,-0.00885504091241338,978.986681626811
0.162,0.002,0.578605884528423,-0.00905791908440849,963.910248357205
0.165,0.002,0.595853257646917,-0.00920683181820473,947.829524999367
0.168,0.002,0.613320188709267,-0.00929486553809262,930.710091294998
0.171,0.002,0.630885880544094,-0.00931550588337279,912.525048371713
0.174,0.002,0.648417973011088,-0.00926288280218145,893.256317445817
0.177,0.002,0.665773986985809,-0.00913201981217094,872.895860472145
0.18,0.002,0.682803225940652,-0.00891907509437601,851.446769075619
0.183,0.002,0.699349107234872,-0.00862156093366211,828.924168030281
0.186,0.002,0.715251869956901,-0.0082385278728984,805.355882854376
0.189,0.002,0.730351581693553,-0.00777070096371407,780.782827924373
0.192,0.002,0.744491345116285,-0.00722055768994005,755.259081696018
0.195,0.002,0.757520588835371,-0.00659234035935319,728.851628615996
0.198,0.002,0.769298317206449,-0.0058919996890902,701.639762250909
0.201,0.002,0.779696191601095,-0.00512707050688031,673.71415996292
0.204,0.002,0.788601321112919,-0.00430648445382549,645.175654955699
0.207,0.002,0.795918652897688,-0.0034403278385172,616.133745622875
0.21,0.002,0.801572869718073,-0.00253955501548639,586.704894029462
0.213,0.002,0.805509722700935,-0.00161566869493762,557.010674593436
0.216,0.002,0.807696748666815,-0.000680378505301327,527.175840583853
0.219,0.002,0.808123341823561,0.00025475181276889,497.326380287517
0.222,0.002,0.806800167906377,0.00117865962086473,467.587637299513
0.225,0.002,0.803757924519805,0.00208113353622617,438.082571223738
0.228,0.002,0.79904546471766,0.0029531522880142,408.930237042169
0.231,0.002,0.792727312470139,0.00378720682773178,380.244564419528
0.234,0.002,0.784880609568255,0.00457760055216186,352.133523133159
0.237,0.002,0.775591544648688,0.00532072240143755,324.698768631912
0.24,0.002,0.764951327218271,0.00601528718984894,298.035873720445
0.243,0.002,0.753051783659601,0.00666253678802847,272.235270462375
0.246,0.002,0.739980669484863,0.00726639439350166,247.384053608474
0.249,0.002,0.725816815086076,0.00783356129871018,223.568837906125
0.252,0.002,0.710625255984461,0.00837353967399244,200.879923890989
0.255,0.002,0.694452552977602,0.00889855292127191,179.41712167565
0.258,0.002,0.677322601210361,0.00942331151367653,159.297727947408
0.261,0.002,0.659233394867309,0.00996452626634026,140.667376950029
0.264,0.002,0.640155521930709,0.0105399806320536,123.714839876468
0.267,0.002,0.620033740824412,0.0111667952877774,108.692408368752
0.27,0.002,0.59879409974031,0.0118581391792157,95.9444121055165
0.273,0.002,0.576361264716569,0.0126168777643365,85.9478925267295
0.276,0.002,0.5526952569775,0.0134226220669494,79.3720759753541
0.279,0.002,0.527866708275841,0.014205276119116,77.1667755404388
0.282,0.002,0.502212113652533,0.0147811061242664,80.6999307253254
0.285,0.002,0.476666821968418,0.0147257610046005,91.955851707253
0.288,0.002,0.453517817435582,0.0128876951125093,113.901656806101
0.291,0.002,0.438251421774872,0.00688769657959568,150.615036297401
0.294,0.002,0.444875715882139,-0.0145972311715424,208.726513712335
0.297,0.002,0.510335888035234,-0.0618089031595536,288.297389900187
0.3,0.002,0.869475175047618,-0.514113070573924,368.236077398941
0,0.004,5,0,3306.32395229256
0.003,0.004,4.41820695139763,0.905187254512234,2952.74296621065
0.006,0.004,3.69999293520971,0.752174438359304,2422.21386951951
0.009,0.004,3.12455990180239,0.567893547348829,2047.72115617667
0.012,0.004,2.65555345210711,0.414137345484578,1812.32884717622
0.015,0.004,2.28811121001419,0.306552572547329,1657.37267127121
0.018,0.004,2.00054362512468,0.231776247792225,1551.78511242095
0.021,0.004,1.77354158878024,0.179336011420376,1476.76066359705
0.024,0.004,1.59199790765488,0.141679740997381,1421.51750275535
0.027,0.004,1.44485654714713,0.113955973709164,1379.54382577257
0.03,0.004,1.32411945584025,0.0930383536675176,1346.7894302551
0.033,0.004,1.2239796202268,0.0768979002997722,1320.63560067276
0.036,0.004,1.14016982270132,0.0641903137692094,1299.33125152416
0.039,0.004,1.06950745319155,0.0540050849711894,1281.66811314492
0.042,0.004,1.00958153152863,0.0457112388824866,1266.78895925736
0.045,0.004,0.958537725832856,0.038861803554601,1254.07041543659
0.048,0.004,0.914929452683562,0.0331335162417613,1243.04918330871
0.051,0.004,0.877613500998045,0.0282880222233209,1233.37423923544
0.054,0.004,0.845675858901686,0.024146387590484,1224.77503742976
0.057,0.004,0.81837825705277,0.0205720221246233,1217.03983955877
0.06,0.004,0.79511910487315,0.017459018619575,1210.00061320135
0.063,0.004,0.775404561469286,0.0147240485375099,1203.52228946885
0.066,0.004,0.758826838503178,0.0123006362583089,1197.49497428499
0.069,0.004,0.745047730202498,0.0101350524634502,1191.82819929925
0.072,0.004,0.733785967265512,0.00818332819992384,1186.446605752
0.075,0.004,0.724807399341927,0.00640905697193832,1181.28665095007
0.078,0.004,0.717917290793182,0.00478175936751706,1176.29405496501
0.081,0.004,0.712954208967779,0.00327565514269881,1171.42179011959
0.084,0.004,0.709785120913711,0.00186873469181907,1166.6284732299
0.087,0.004,0.708301411515289,0.00054205368134085,1161.87706000769
0.09,0.004,0.708415605643923,-0.000720803493561562,1157.13376856576
0.093,0.004,0.710058627263571,-0.00193413054354967,1152.36717851263
0.096,0.004,0.713177465149014,-0.00311040480861231,1147.54746622537
0.099,0.004,0.717733141853734,-0.00426051225771707,1142.64574725282
