x,y,ux,uy,p
0,0,0,0,2697.15319419172
0.003,0,0,0,3156.30221369581
0.006,0,0,0,2811.2652106144
0.009,0,0,0,2529.07338713511
0.012,0,0,0,2374.48552009175
0.015,0,0,0,2278.65434832143
0.018,0,0,0,2218.34590697832
0.021,0,0,0,2178.17108400317
0.024,0,0,0,2150.42254989779
0.027,0,0,0,2130.62404305059
0.03,0,0,0,2116.13604727106
0.033,0,0,0,2105.30453142396
0.036,0,0,0,2097.04978490522
0.039,0,0,0,2090.63798595182
0.042,0,0,0,2085.55328189064
0.045,0,0,0,2081.42219756848
0.048,0,0,0,2077.96740312579
0.051,0,0,0,2074.97838687574
0.054,0,0,0,2072.2922545436
0.057,0,0,0,2069.78078395449
0.06,0,0,0,2067.3414593294
0.063,0,0,0,2064.89110347195
0.066,0,0,0,2062.36124554091
0.069,0,0,0,2059.6946723286
0.072,0,0,0,2056.84280140332
0.075,0,0,0,2053.76363430704
0.078,0,0,0,2050.42012517189
0.081,0,0,0,2046.77885090893
0.084,0,0,0,2042.80890325462
0.087,0,0,0,2038.48094637689
0.09,0,0,0,2033.76640015415
0.093,0,0,0,2028.63672101165
0.096,0,0,0,2023.06276086172
0.099,0,0,0,2017.01419125934
0.102,0,0,0,2010.45898502518
0.105,0,0,0,2003.36295175584
0.108,0,0,0,1995.68932713761
0.111,0,0,0,1987.39841899757
0.114,0,0,0,1978.4473156815
0.117,0,0,0,1968.78966469291
0.12,0,0,0,1958.37553156527
0.123,0,0,0,1947.1513506271
0.126,0,0,0,1935.05998057746
0.129,0,0,0,1922.04087850257
0.132,0,0,0,1908.03040599327
0.135,0,0,0,1892.96228020906
0.138,0,0,0,1876.76818091461
0.141,0,0,0,1859.37852153893
0.144,0,0,0,1840.72338805823
0.147,0,0,0,1820.73364392356
0.15,0,0,0,1799.34219237329
0.153,0,0,0,1776.48537943288
0.156,0,0,0,1752.10451199461
0.159,0,0,0,1726.14745602734
0.162,0,0,0,1698.57027078546
0.165,0,0,0,1669.33882660005
0.168,0,0,0,1638.43034727109
0.171,0,0,0,1605.83481409041
0.174,0,0,0,1571.55616790073
0.177,0,0,0,1535.61324895111
0.18,0,0,0,1498.04042197714
