x,y,ux,uy,p
0,0,0,0,9276.30093246697
0.003,0,0,0,8343.70978522961
0.006,0,0,0,7043.23132187496
0.009,0,0,0,6289.83222471636
0.012,0,0,0,5861.20290530357
0.015,0,0,0,5597.08405915597
0.018,0,0,0,5424.48674486714
0.021,0,0,0,5304.88547795648
0.024,0,0,0,5218.09585910319
0.027,0,0,0,5152.68138949275
0.03,0,0,0,5101.84097002627
0.033,0,0,0,5061.30967652953
0.036,0,0,0,5028.29330442131
0.039,0,0,0,5000.88888248608
0.042,0,0,0,4977.75681505866
0.045,0,0,0,4957.92671971541
0.048,0,0,0,4940.67794744461
0.051,0,0,0,4925.46340201635
0.054,0,0,0,4911.859407483
0.057,0,0,0,4899.53175749972
0.06,0,0,0,4888.21211240562
0.063,0,0,0,4877.68118396239
0.066,0,0,0,4867.75647287726
0.069,0,0,0,4858.28311935515
0.072,0,0,0,4849.12691702678
0.075,0,0,0,4840.16885022389
0.078,0,0,0,4831.30071469372
0.081,0,0,0,4822.42151400521
0.084,0,0,0,4813.43441303715
0.087,0,0,0,4804.24409139299
0.09,0,0,0,4794.75438301605
0.093,0,0,0,4784.86611991326
0.096,0,0,0,4774.47512185663
0.099,0,0,0,4763.47029302262
0.102,0,0,0,4751.73180271474
0.105,0,0,0,4739.12934200943
0.108,0,0,0,4725.52046241535
0.111,0,0,0,4710.74901720958
0.114,0,0,0,4694.64374154837
0.117,0,0,0,4677.01702404843
0.12,0,0,0,4657.66394032935
0.123,0,0,0,4636.36163769339
0.126,0,0,0,4612.86917895527
0.129,0,0,0,4586.92797113888
0.132,0,0,0,4558.26291939355
0.135,0,0,0,4526.58445538017
0.138,0,0,0,4491.59158912361
0.141,0,0,0,4452.97611987814
0.144,0,0,0,4410.42811053348
0.147,0,0,0,4363.64267734772
0.15,0,0,0,4312.32806923703
0.153,0,0,0,4256.21490757189
0.156,0,0,0,4195.06633099994
0.159,0,0,0,4128.68864756928
0.162,0,0,0,4056.94195134049
0.165,0,0,0,3979.75003142526
0.168,0,0,0,3897.10881108263
0.171,0,0,0,3809.0925277794
0.174,0,0,0,3715.85692361803
0.177,0,0,0,3617.63887230851
0.18,0,0,0,3514.75212293071
0.183,0,0,0,3407.57917342624
0.186,0,0,0,3296.55966151399
0.189,0,0,0,3182.1760274088
0.192,0,0,0,3064.9375062091
0.195,0,0,0,2945.36369905658
0.198,0,0,0,2823.96901882298
0.201,0,0,0,2701.24919959383
0.204,0,0,0,2577.67081624858
0.207,0,0,0,2453.66441833515
0.21,0,0,0,2329.62149057131
0.213,0,0,0,2205.89506201201
0.216,0,0,0,2082.80344201718
0.219,0,0,0,1960.63629683716
0.222,0,0,0,1839.66211615466
0.225,0,0,0,1720.13606309637
0.228,0,0,0,1602.30725416728
0.231,0,0,0,1486.42467112425
0.234,0,0,0,1372.74115386202
0.237,0,0,0,1261.51524599812
0.24,0,0,0,1153.0110422469
0.243,0,0,0,1047.49659445264
0.246,0,0,0,945.241846855577
0.249,0,0,0,846.517473015203
0.252,0,0,0,751.596375296666
0.255,0,0,0,660.76000952184
0.258,0,0,0,574.312180900307
0.261,0,0,0,492.603651707642
0.264,0,0,0,416.072023985307
0.267,0,0,0,345.30327769558
0.27,0,0,0,281.124654698248
0.273,0,0,0,224.744464146895
0.276,0,0,0,177.964369191612
0.279,0,0,0,143.510056017938
0.282,0,0,0,125.550723649896
0.285,0,0,0,130.587940542863
0.288,0,0,0,168.736629858289
0.291,0,0,0,256.940559657873
0.294,0,0,0,418.10121609676
0.297,0,0,0,707.210910150766
0.3,0,0,0,1085.62014084908
0,0.002,9,0,9406.35797005346
0.003,0.002,5.13986131329725,0.666812151775446,8405.27793231049
0.006,0.002,4.02386768428796,0.58508988227059,7091.42360529729
0.009,0.002,3.21551218655218,0.40796897403315,6357.50329555931
0.012,0.002,2.64292968463166,0.28603420139457,5915.4726797861
0.015,0.002,2.22728825586283,0.204468210830476,5640.8265526251
0.018,0.002,1.91890082659269,0.150833334880424,5458.86892024943
0.021,0.002,1.68429213818683,0.11448829164703,5332.17488776388
0.024,0.002,1.50170774816537,0.089088702011946,5239.98123046978
0.027,0.002,1.35679850292695,0.070751951349096,5170.44597266166
0.03,0.002,1.23991520123293,0.0571165254629943,5116.41594579544
0.033,0.002,1.14440576372857,0.0467038803652698,5073.37607548234
0.036,0.002,1.06556980111342,0.0385632478138236,5038.3535361045
0.039,0.002,1.00000760287451,0.0320650238372267,5009.31882382363
0.042,0.002,0.945207727983523,0.0267806188808933,4984.84167017206
0.045,0.002,0.899279930086972,0.0224105991550884,4963.88584459977
0.048,0.002,0.860778302424717,0.0187406844906518,4945.6821149232
0.051,0.002,0.828581589350471,0.0156140882478381,4929.64695363965
0.054,0.002,0.801810513054983,0.0129136977860895,4915.32891743266
0.057,0.002,0.779769579728085,0.0105503232573117,4902.37229350168
0.06,0.002,0.761905404695298,0.00845477915004124,4890.49181985639
0.063,0.002,0.747776396965033,0.00657244173099325,4879.45468458558
0.066,0.002,0.737030392136916,0.00485944041098728,4869.06741438421
0.069,0.002,0.729387935290178,0.00327994935587251,4859.166109729
0.072,0.002,0.724629636577656,0.00180423438325911,4849.60900799557
0.075,0.002,0.722586497602765,0.000407228156499858,4840.27068762042
0.078,0.002,0.723132424862209,-0.000932518062470136,4831.03744125598
0.081,0.002,0.726178362413781,-0.00223360890060632,4821.80348792179
0.084,0.002,0.731667623979746,-0.00351237597123433,4812.46779003407
0.087,0.002,0.739572107005978,-0.00478329406782209,4802.93130730543
0.09,0.002,0.749889142132621,-0.00605927591210656,4793.09456619456
0.093,0.002,0.762638780599761,-0.00735186842425705,4782.85545752926
0.096,0.002,0.777861355720212,-0.00867136606069796,4772.1072005368
0.099,0.002,0.795615177128887,-0.0100268514777333,4760.7364317848
0.102,0.002,0.815974231231144,-0.0114261700407755,4748.62139454642
0.105,0.002,0.839025770511227,-0.0128758421590401,4735.63021934334
0.108,0.002,0.864867680072928,-0.0143809158979039,4721.61930097038
0.111,0.002,0.893605513714903,-0.0159447617410131,4706.43179194781
0.114,0.002,0.92534909572248,-0.017568811768482,4689.89624761132
0.117,0.002,0.960208590237605,-0.019252246981453,4671.82547421878
0.12,0.002,0.998289949620412,-0.0209916391768851,4652.01564853309
0.123,0.002,1.03968966898088,-0.0227805578129318,4630.24579500017
0.126,0.002,1.08448879863209,-0.0246091578286973,4606.27772412689
0.129,0.002,1.13274620233611,-0.0264637714254794,4579.85655170507
0.132,0.002,1.1844910995221,-0.0283265352405968,4550.71193124618
0.135,0.002,1.23971499629585,-0.0301750937368828,4518.56013884072
0.138,0.002,1.29836319407361,-0.0319824291919632,4483.10714743581
0.141,0.002,1.36032616520164,-0.0337168771125137,4444.05281250614
0.144,0.002,1.42543119825716,-0.03534239137779,4401.09625933251
0.147,0.002,1.49343483430385,-0.036819123567283,4353.9425099649
0.15,0.002,1.56401672697347,-0.0381043730371591,4302.31031290413
0.153,0.002,1.63677564666837,-0.0391539457095921,4245.94104018538
0.156,0.002,1.71122839087557,-0.0399239282319048,4184.6083977754
0.159,0.002,1.78681233461251,-0.0403728396727865,4118.12856327818
0.162,0.002,1.86289223468755,-0.0404640672367879,4046.37023225044
0.165,0.002,1.93877167255842,-0.0401684308360863,3969.26393834694
0.168,0.002,2.01370917973395,-0.0394666625446257,3886.80993418352
0.171,0.002,2.08693865245543,-0.0383515427025766,3799.08390138207
0.174,0.002,2.15769316730953,-0.0368294176408885,3706.23981880734
0.177,0.002,2.22523081757787,-0.0349208458199881,3608.50946849545
0.18,0.002,2.28886077888136,-0.0326601854946827,3506.19829733167
0.183,0.002,2.34796756288568,-0.0300940452168417,3399.67766132907
