x,y,ux,uy,p
0,0,0,0,5284.29535945857
0.003,0,0,0,5396.11709814728
0.006,0,0,0,4812.52246513781
0.009,0,0,0,4412.62611690558
0.012,0,0,0,4189.52829343377
0.015,0,0,0,4051.55663428408
0.018,0,0,0,3963.06224813275
0.021,0,0,0,3902.88864005268
0.024,0,0,0,3860.22177362415
0.027,0,0,0,3828.85512967156
0.03,0,0,0,3805.11670852305
0.033,0,0,0,3786.70633909447
0.036,0,0,0,3772.12130900157
0.039,0,0,0,3760.34041980975
0.042,0,0,0,3750.64625615668
0.045,0,0,0,3742.52007180648
0.048,0,0,0,3735.57732696351
0.051,0,0,0,3729.52669906642
0.054,0,0,0,3724.1431755411
0.057,0,0,0,3719.24986187994
0.06,0,0,0,3714.70534131084
0.063,0,0,0,3710.39466035526
0.066,0,0,0,3706.22273466094
0.069,0,0,0,3702.10940033457
0.072,0,0,0,3697.98560086452
0.075,0,0,0,3693.79036660749
0.078,0,0,0,3689.46835140578
0.081,0,0,0,3684.96776180042
0.084,0,0,0,3680.23856204955
0.087,0,0,0,3675.2308710645
0.09,0,0,0,3669.89349066893
0.093,0,0,0,3664.17252164061
0.096,0,0,0,3658.01003704617
0.099,0,0,0,3651.34279294891
0.102,0,0,0,3644.10096573014
0.105,0,0,0,3636.20691379489
0.108,0,0,0,3627.57396990928
0.111,0,0,0,3618.10527927025
0.114,0,0,0,3607.69270794082
0.117,0,0,0,3596.21585667174
0.12,0,0,0,3583.54122639879
0.123,0,0,0,3569.52159369578
0.126,0,0,0,3553.99566677553
0.129,0,0,0,3536.78810456522
0.132,0,0,0,3517.70999186995
0.135,0,0,0,3496.55987119076
0.138,0,0,0,3473.12543444925
0.141,0,0,0,3447.1859733473
0.144,0,0,0,3418.51567273082
0.147,0,0,0,3386.88780446861
0.15,0,0,0,3352.07983770766
0.153,0,0,0,3313.87942357261
0.156,0,0,0,3272.09113873011
0.159,0,0,0,3226.54378544224
0.162,0,0,0,3177.09795156898
0.165,0,0,0,3123.65344166633
0.168,0,0,0,3066.15611230377
0.171,0,0,0,3004.60359561293
0.174,0,0,0,2939.04938970296
0.177,0,0,0,2869.60484512548
0.18,0,0,0,2796.43868931468
0.183,0,0,0,2719.77390323261
0.186,0,0,0,2639.88198300387
0.189,0,0,0,2557.07486048321
0.192,0,0,0,2471.69498937934
0.195,0,0,0,2384.10429445234
0.198,0,0,0,2294.67280131338
0.201,0,0,0,2203.76779463048
0.204,0,0,0,2111.74428837688
0.207,0,0,0,2018.93744329703
0.21,0,0,0,1925.65735637648
0.213,0,0,0,1832.18640436758
0.216,0,0,0,1738.77907931585
0.219,0,0,0,1645.66403590494
0.222,0,0,0,1553.04789891111
0.225,0,0,0,1461.12026712712
0.228,0,0,0,1370.05930404827
0.231,0,0,0,1280.03732678884
0.234,0,0,0,1191.22589147405
0.237,0,0,0,1103.80002234902
0.24,0,0,0,1017.94143848077
0.243,0,0,0,933.840890612081
0.246,0,0,0,851.700025468438
0.249,0,0,0,771.733541279577
0.252,0,0,0,694.172788229885
0.255,0,0,0,619.272416722286
0.258,0,0,0,547.322226690787
0.261,0,0,0,478.667110094551
0.264,0,0,0,413.739068847219
0.267,0,0,0,353.107028264357
0.27,0,0,0,297.553060666088
0.273,0,0,0,248.188725574618
0.276,0,0,0,206.633872096124
0.279,0,0,0,175.298106206008
0.282,0,0,0,157.826679980084
0.285,0,0,0,159.872458951758
0.288,0,0,0,190.215327812604
0.291,0,0,0,263.653649567708
0.294,0,0,0,400.315847341677
0.297,0,0,0,650.357485999337
0.3,0,0,0,985.34787734682
0,0.002,9,3,6102.00679925597
0.003,0.002,4.35652706702943,0.625826362683969,5635.81205850533
0.006,0.002,3.2571897674167,0.524860847783048,4886.63187879362
0.009,0.002,2.55533900932235,0.326984327845962,4484.64282374252
0.012,0.002,2.08302254028816,0.226199747457289,4239.12322073994
0.015,0.002,1.747885116284,0.159847840743446,4089.63223709535
0.018,0.002,1.50181919834999,0.117608025145454,3992.06381807728
0.021,0.002,1.31567265869375,0.089148914872757,3925.53296799969
0.024,0.002,1.17129656530775,0.0693293426822655,3878.18090428788
0.027,0.002,1.05700709761882,0.0550172607980039,3843.31854641639
0.03,0.002,0.965043000060821,0.0443610934892421,3816.90865098193
0.033,0.002,0.890089758179287,0.0362087011060586,3796.41516545681
0.036,0.002,0.828404200377174,0.0298234101468532,3780.17415420269
0.039,0.002,0.777281768058278,0.0247183688853129,3767.05372965107
0.042,0.002,0.734723386141586,0.0205625145669758,3756.25872074128
0.045,0.002,0.699221588283927,0.0171246025140758,3747.21472710245
0.048,0.002,0.669619689089199,0.0142391217403938,3739.49658225212
0.051,0.002,0.645016859859813,0.011784912567267,3732.78274691536
0.054,0.002,0.624702757203334,0.00967140864625403,3726.82532390574
0.057,0.002,0.608111619727826,0.00782956773483692,3721.42978194347
0.06,0.002,0.594789465195806,0.00620576064061342,3716.4408794334
0.063,0.002,0.584370277807581,0.00475757004794261,3711.73264491495
0.066,0.002,0.576558476239353,0.00345084962703719,3707.20106871193
0.069,0.002,0.571115840948212,0.00225763187120228,3702.75863986379
0.072,0.002,0.567851653014869,0.00115461864377932,3698.33015810135
0.075,0.002,0.566615174259229,0.000122079318338017,3693.84943734057
0.078,0.002,0.567289850723717,-0.000856960642470708,3689.25663771231
0.081,0.002,0.569788792732244,-0.00179732013730494,3684.49604264037
0.084,0.002,0.574051202117536,-0.00271210640712175,3679.51415101696
0.087,0.002,0.58003949843952,-0.00361304020862895,3674.25799139264
0.09,0.002,0.587736952506178,-0.00451068828736272,3668.67359114228
0.093,0.002,0.597145674795993,-0.00541462120211442,3662.70455255926
0.096,0.002,0.608284833542266,-0.00633350886152245,3656.29070225475
0.099,0.002,0.621188995766787,-0.00727516208230976,3649.36679178782
0.102,0.002,0.635906496921971,-0.00824652560676395,3641.86123730206
0.105,0.002,0.652497752856426,-0.0092536260404323,3633.69489493987
0.108,0.002,0.671033433014774,-0.0103014769269655,3624.779877563
